cell,x_cm,g1,g2,g3,g4,g5,g6,g7
94,9.7460888972670006,0.17477220043427266,0.50175713350197826,0.20285684321825193,0.59475615064501060E-1,0.42697854121087772E-1,0.33238341073877152E-1,0.22337760819687850E-1
95,9.8497589618903021,0.17462951139858612,0.50131260721984261,0.20304197537722729,0.59714903244221726E-1,0.42725414957769485E-1,0.33348933765804396E-1,0.22602871627704323E-1
96,9.9534290265136036,0.17444828753234909,0.50070232903773781,0.20330688994748303,0.60053033410575642E-1,0.42766553226491720E-1,0.33506452890407663E-1,0.22977612541619365E-1
97,10.058201963115827,0.17423728392556323,0.49981712587138988,0.20369568204480157,0.60507348009629716E-1,0.42858242633382976E-1,0.33940536174834848E-1,0.24386885803235867E-1
98,10.164077771696977,0.17414281999939971,0.49945606275436283,0.20382782735952040,0.60660047237561465E-1,0.42893021653786952E-1,0.34151113413263393E-1,0.25154330144784395E-1
99,10.269953580278123,0.17415532321336008,0.49972693565363158,0.20366094133524421,0.60495292794946330E-1,0.42832801667737688E-1,0.33908224188312658E-1,0.24358144650189241E-1
100,10.374726516880349,0.17428044311962698,0.50053174945501977,0.20324099576250532,0.60029387615600484E-1,0.42722827064595195E-1,0.33452995142635673E-1,0.22932269243055588E-1
101,10.478396581503651,0.17437198421785366,0.50107169814485675,0.20294842464601776,0.59680054168743009E-1,0.42670762205816684E-1,0.33285428873972643E-1,0.22551575251377992E-1
102,10.582066646126952,0.17442506267777344,0.50144618766102655,0.20273559962267448,0.59429503897589442E-1,0.42632255359127361E-1,0.33164697087691784E-1,0.22280258839412041E-1
103,10.685736710750254,0.17444021733326276,0.50165589489961349,0.20260241496512743,0.59277291169317264E-1,0.42607306476379968E-1,0.33090635347846419E-1,0.22116918546737249E-1
104,10.789406775373555,0.17441777021414512,0.50170123728470473,0.20254880511962139,0.59223145445628650E-1,0.42595914905901283E-1,0.33063142619174930E-1,0.22060711075169468E-1
105,10.893076839996857,0.17435782799380611,0.50158237440522768,0.20257474466761038,0.59266970793610874E-1,0.42598079408680288E-1,0.33082181192444847E-1,0.22111346848916871E-1
106,10.996746904620158,0.17426028248769498,0.50129920858300281,0.20268024831084300,0.59408845712394402E-1,0.42613798163723987E-1,0.33147776653979971E-1,0.22269088490927083E-1
107,11.100416969243460,0.17412481020517495,0.50085138437481658,0.20286537087990450,0.59649023275291889E-1,0.42643068762592218E-1,0.33260017899484934E-1,0.22534752207357036E-1
108,11.204087033866761,0.17395087095249126,0.50023828700598427,0.20313020736622275,0.59987931587677949E-1,0.42685888193101859E-1,0.33419057192040691E-1,0.22909712087501439E-1
109,11.308859970468987,0.17374690275719665,0.49935041034915278,0.20351883423506453,0.60442940079110240E-1,0.42780348120681440E-1,0.33856097255042607E-1,0.24318654177807836E-1
110,11.414735779050133,0.17365885578731369,0.49898627204575391,0.20365114602374221,0.60596520518572804E-1,0.42818649958733107E-1,0.34071474300375541E-1,0.25089064283347461E-1
111,11.520611587631283,0.17367747868277986,0.49925397947431149,0.20348478550649537,0.60432816879559197E-1,0.42761627825235626E-1,0.33833682462490973E-1,0.24299153228105379E-1
112,11.625384524233507,0.17380869987215314,0.50005587872905954,0.20306564417248882,0.59968096347696911E-1,0.42653724459361657E-1,0.33381990977836069E-1,0.22878967109269142E-1
113,11.729054588856808,0.17390665773399902,0.50059368444905861,0.20277371874611855,0.59619800921032501E-1,0.42602871804548401E-1,0.33215990372412942E-1,0.22499975500941072E-1
114,11.832724653480110,0.17396619100902155,0.50096643756221582,0.20256147213915546,0.59370187548201211E-1,0.42565553864031908E-1,0.33096724281182190E-1,0.22230109152452250E-1
115,11.936394718103411,0.17398783668574341,0.50117480713876128,0.20242879892522331,0.59218812270832394E-1,0.42541771001021904E-1,0.33024030370912151E-1,0.22067973842642922E-1
116,12.040064782726713,0.17397191540208057,0.50121920335830250,0.20237563381160129,0.59165406047380506E-1,0.42531522972746059E-1,0.32997809577413849E-1,0.22012732243225301E-1
117,12.143734847350014,0.17391853288222342,0.50109977913346693,0.20240195160112759,0.59209874266695849E-1,0.42534808946695188E-1,0.33018026033430833E-1,0.22064099509985943E-1
118,12.247404911973316,0.17382758042647750,0.50081643066711223,0.20250776717754129,0.59352296577075761E-1,0.42551627506045783E-1,0.33084707040633987E-1,0.22222341783654054E-1
119,12.351074976596617,0.17369873445648823,0.50036879694588277,0.20269313551425167,0.59592927030485514E-1,0.42581976644272664E-1,0.33197943085838184E-1,0.22488277592496383E-1
120,12.454745041219919,0.17353145511359236,0.49975625816752789,0.20295815170654224,0.59932194542210909E-1,0.42625853748940748E-1,0.33357887901314505E-1,0.22863282164069486E-1
121,12.559517977822143,0.17333389234871557,0.49886943227383890,0.20334690678065107,0.60387479366369852E-1,0.42722051902830786E-1,0.33796662090649472E-1,0.24271694665618071E-1
122,12.665393786403293,0.17325170828592310,0.49850625098993567,0.20347977126309907,0.60541573241427234E-1,0.42762608782331478E-1,0.34014988535835261E-1,0.25043749828800366E-1
123,12.771269594984439,0.17327594399833043,0.49877468564100846,0.20331437356857557,0.60378612482475322E-1,0.42707683468678218E-1,0.33780454527425854E-1,0.24257876089662497E-1
124,12.876042531586664,0.17341278475828212,0.49957702139803972,0.20289646816934195,0.59914832558274296E-1,0.42601176731676266E-1,0.33331100296376558E-1,0.22841510305668992E-1
125,12.979712596209966,0.17351663437830758,0.50011553439946721,0.20260557413157151,0.59567354378305598E-1,0.42551139751827650E-1,0.33166128705452227E-1,0.22463653998284434E-1
126,13.083382660833268,0.17358207698640532,0.50048931257250895,0.20239429455885161,0.59318470985280328E-1,0.42514620059323646E-1,0.33047820154635713E-1,0.22194745641361337E-1
127,13.187052725456569,0.17360964868361850,0.50069901901255609,0.20226252443508622,0.59167739701032958E-1,0.42491618288263491E-1,0.32976013680427872E-1,0.22033395799689461E-1
128,13.290722790079871,0.17359966954104736,0.50074505834457217,0.20221019884128097,0.59114892610858789E-1,0.42482134465520953E-1,0.32950611493841486E-1,0.21978771037737647E-1
129,13.394392854703172,0.17355224502978980,0.50062757833787253,0.20223729291774620,0.59159836079117144E-1,0.42486168027019516E-1,0.32971578909933803E-1,0.22030589531103751E-1
130,13.498062919326474,0.17346726650531208,0.50034647045615410,0.20234382184971578,0.59302650580040708E-1,0.42503717823193586E-1,0.33038944321386876E-1,0.22189119583030860E-1
131,13.601732983949775,0.17334441074864504,0.49990136934550700,0.20252984087636505,0.59543590843444141E-1,0.42534782113649555E-1,0.33152799216251382E-1,0.22455181038133005E-1
132,13.705403048573077,0.17318313856213113,0.49929165125781022,0.20279544532324428,0.59883086315597106E-1,0.42579358551014510E-1,0.33313298239731788E-1,0.22830149600820013E-1
133,13.810175985175302,0.17299134089972981,0.49840836345782641,0.20318479346897331,0.60338523240070149E-1,0.42676702628501657E-1,0.33753112554904596E-1,0.24237988248667717E-1
134,13.916051793756449,0.17291445156895568,0.49804885602087329,0.20331872345841273,0.60493021229566728E-1,0.42718794186994417E-1,0.33973327127363132E-1,0.25010976898957479E-1
135,14.021927602337598,0.17294377485361132,0.49832066572404948,0.20315479228136751,0.60330710163684957E-1,0.42665347015513118E-1,0.33740984134788592E-1,0.24227834669285783E-1
136,14.126700538939822,0.17308572975659936,0.49912574071298915,0.20273856322614719,0.59867793487465598E-1,0.42559862889258560E-1,0.33293262904355560E-1,0.22814162123489468E-1
137,14.230370603563124,0.17319493303363800,0.49966691385347922,0.20244909557784294,0.59521068806833825E-1,0.42510422450540306E-1,0.33129007238419703E-1,0.22437101779324196E-1
138,14.334040668186425,0.17326573756934704,0.50004360311174434,0.20223918256009754,0.59272862273717419E-1,0.42474485835145959E-1,0.33011361635549588E-1,0.22168859971795879E-1
139,14.437710732809727,0.17329867906878496,0.50025646680576019,0.20210871970276881,0.59122732374850308E-1,0.42452053867483505E-1,0.32940166076241832E-1,0.22008050596657825E-1
140,14.541380797433028,0.17329407744307965,0.50030590509692985,0.20205764259991782,0.59070412225960212E-1,0.42443126764245324E-1,0.32915323645198356E-1,0.21953842896827353E-1
141,14.645050862056330,0.17325203823460728,0.50019206159856178,0.20208592687234975,0.59115809089221462E-1,0.42447704150690838E-1,0.32936800461982899E-1,0.22005957087768532E-1
142,14.748720926679631,0.17317245309768117,0.49991482392082437,0.20219358815355259,0.59259004205674745E-1,0.42465785066124667E-1,0.33004625655680034E-1,0.22164662884576598E-1
143,14.852390991302933,0.17305499933712523,0.49947382315488476,0.20238068209901286,0.59500252942309255E-1,0.42497367958581625E-1,0.33118891383675138E-1,0.22430780922963380E-1
144,14.956061055926234,0.17289913850244940,0.49886843229363409,0.20264730441892428,0.59839985254074246E-1,0.42542450668707293E-1,0.33279752894431587E-1,0.22805687081671487E-1
145,15.060833992528458,0.17271252859291050,0.49799033008018534,0.20303773627848073,0.60295594100367771E-1,0.42640622847142491E-1,0.33720234647229036E-1,0.24212998797030694E-1
146,15.166709801109608,0.17264042182996639,0.49763632326517349,0.20317323923335687,0.60450508208885284E-1,0.42683865390781291E-1,0.33941750647881644E-1,0.24986561666565814E-1
147,15.272585609690754,0.17267435935982217,0.49791331663182653,0.20301124113729799,0.60288848148963813E-1,0.42631569310733836E-1,0.33710991411629004E-1,0.24205379475981639E-1
148,15.377358546292980,0.17282097309441963,0.49872272971086445,0.20259706870894295,0.59826783681207550E-1,0.42526911718934600E-1,0.33264490553520001E-1,0.22793696508694779E-1
149,15.481028610916281,0.17293505002995652,0.49926791212408572,0.20230937095717058,0.59480812033751856E-1,0.42477953762882562E-1,0.33100769369065877E-1,0.22417223025695002E-1
150,15.584698675539583,0.17301073264096606,0.49964880835872744,0.20210117434684965,0.59233292043932698E-1,0.42442489063248205E-1,0.32983618109274970E-1,0.22149471328035467E-1
151,15.688368740162884,0.17304855647948839,0.49986607274410561,0.20197237508129470,0.59083783364502596E-1,0.42420518591255327E-1,0.32912877454459755E-1,0.21989057758602909E-1
152,15.792038804786186,0.17304884148163377,0.49992010169151707,0.20192290939931318,0.59032020160894212E-1,0.42412042710348742E-1,0.32888451135758508E-1,0.21935153519556144E-1
153,15.895708869409487,0.17301169338925471,0.49981103529792942,0.20195275353813216,0.59077910630552920E-1,0.42417061192469539E-1,0.32910305866624960E-1,0.21987480307898006E-1
154,15.999378934032787,0.17293700422794198,0.49953875788707547,0.20206192371969964,0.59221536837027827E-1,0.42435573223532641E-1,0.32978471318286080E-1,0.22146308850232437E-1
155,16.103048998656089,0.17282445184370313,0.49910289749064080,0.20225047616034969,0.59463154858522618E-1,0.42467577398117962E-1,0.33093040139285865E-1,0.22412460328946778E-1
156,16.206719063279390,0.17267349849602823,0.49850282426692422,0.20251850710384348,0.59803195251174023E-1,0.42513071703364942E-1,0.33254168018994133E-1,0.22787310707373783E-1
157,16.311491999881614,0.17249159102172262,0.49763097999031525,0.20291047150315822,0.60259060930015138E-1,0.42611917674097340E-1,0.33695137680351393E-1,0.24194201132558425E-1
158,16.417367808462760,0.17242383894231464,0.49728369268535350,0.20304799110676411,0.60414453140840936E-1,0.42656124974430741E-1,0.33917649519523876E-1,0.24968186079279437E-1
159,16.523243617043907,0.17246199811977592,0.49756710682723632,0.20288831290553286,0.60253478642701808E-1,0.42604820677825651E-1,0.33688134779656112E-1,0.24188498074126666E-1
160,16.628016553646130,0.17261289624997062,0.49838197903787218,0.20247649236117435,0.59792271921129077E-1,0.42500893345121041E-1,0.33242608984214016E-1,0.22778339677318012E-1
161,16.731686618269432,0.17273145385521518,0.49893210916603159,0.20219083431080886,0.59447069447499438E-1,0.42452362786249601E-1,0.33079316520231099E-1,0.22402317568156183E-1
162,16.835356682892733,0.17281162004707734,0.49931810596621679,0.20198463194450378,0.59200262965179204E-1,0.42417317257401423E-1,0.32962563586269693E-1,0.22134944783921248E-1
163,16.939026747516035,0.17285393034308469,0.49954062030959662,0.20185778224360185,0.59051413328819614E-1,0.42395757854936482E-1,0.32892191423189381E-1,0.21974839554490224E-1
164,17.042696812139337,0.17285870477912693,0.49960004532975405,0.20181022220099265,0.59000255808804733E-1,0.42387685067581359E-1,0.32868104282241004E-1,0.21921174603991487E-1
165,17.146366876762638,0.17282604932836704,0.49949651802253447,0.20184192878446175,0.59046699612557374E-1,0.42393098792686872E-1,0.32890269357231598E-1,0.21973672794286154E-1
166,17.250036941385940,0.17275585637708354,0.49922991978396947,0.20195291892340020,0.59190827720433360E-1,0.42411998341693916E-1,0.32958716760630530E-1,0.22132605665754066E-1
