cell,x_left_cm,x_right_cm,dx_cm,flux_g1,flux_g2,flux_g3,flux_g4,flux_g5,flux_g6,flux_g7,sigTR_g1,sigTR_g2,sigTR_g3,sigTR_g4,sigTR_g5,sigTR_g6,sigTR_g7,Rrem_g1,Rrem_g2,Rrem_g3,Rrem_g4,Rrem_g5,Rrem_g6,Rrem_g7
326,33.873642007116317,33.979517815697463,0.10587580858114758,0.17470941032518017,0.49986695380209034,0.20400671804046752,0.60738188320083833E-1,0.42996262740575997E-1,0.34268204464052363E-1,0.25252613755700055E-1,0.15920599999999999,0.41297000000000000,0.59031000000000000,0.58435000000000004,0.71799999999999997,1.2544500000000001,2.6503800000000002,0.11472832308400001,0.13063568909999995,0.24505389999999996,0.49332160000000003,0.57886203700000005,0.55453670000000010,0.16967900000000000
327,33.979517815697463,34.085393624278609,0.10587580858114758,0.17481068264436753,0.50021894966587277,0.20387474814214102,0.60587255968634138E-1,0.42967123057962069E-1,0.34065580432229119E-1,0.24490552999139843E-1,0.15920599999999999,0.41297000000000000,0.59031000000000000,0.58435000000000004,0.71799999999999997,1.2544500000000001,2.6503800000000002,0.11472832308400001,0.13063568909999995,0.24505389999999996,0.49332160000000003,0.57886203700000005,0.55453670000000010,0.16967900000000000
328,34.085393624278609,34.189063688901911,0.10367006462330143,0.17502918498487288,0.50109591910952145,0.20348595782942741,0.60134625654484283E-1,0.42879908108010296E-1,0.33636543909849798E-1,0.23081446207159521E-1,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.50412242916299997E-1,0.53488031427000003E-2,0.29448200000000001E-1,0.10180240000000000,0.40400260021000001E-1,0.12936580000000000,0.29132579999999997
329,34.189063688901911,34.292733753525212,0.10367006462330143,0.17521811171426260,0.50169833956364851,0.20322111601983051,0.59798257353145548E-1,0.42841479544706913E-1,0.33481592518103516E-1,0.22707273427042488E-1,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.50412242916299997E-1,0.53488031427000003E-2,0.29448200000000001E-1,0.10180240000000000,0.40400260021000001E-1,0.12936580000000000,0.29132579999999997
330,34.292733753525212,34.396403818148514,0.10367006462330143,0.17536836851101878,0.50213436849986726,0.20303612802474286,0.59560873875123835E-1,0.42816669160909135E-1,0.33373759690782143E-1,0.22443243668254516E-1,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.50412242916299997E-1,0.53488031427000003E-2,0.29448200000000001E-1,0.10180240000000000,0.40400260021000001E-1,0.12936580000000000,0.29132579999999997
331,34.396403818148514,34.500073882771815,0.10367006462330143,0.17548049308550101,0.50240460458629754,0.20293089919942245,0.59422052182818264E-1,0.42805481566548835E-1,0.33312899670569704E-1,0.22287990155715819E-1,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.50412242916299997E-1,0.53488031427000003E-2,0.29448200000000001E-1,0.10180240000000000,0.40400260021000001E-1,0.12936580000000000,0.29132579999999997
332,34.500073882771815,34.603743947395117,0.10367006462330143,0.17555480486964853,0.50250938521991684,0.20290537515026930,0.59381544735357686E-1,0.42807920777868859E-1,0.33298930504305491E-1,0.22240708425862121E-1,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.50412242916299997E-1,0.53488031427000003E-2,0.29448200000000001E-1,0.10180240000000000,0.40400260021000001E-1,0.12936580000000000,0.29132579999999997
333,34.603743947395117,34.707414012018418,0.10367006462330143,0.17559140639038567,0.50244878806466953,0.20295954170343819,0.59439279040763349E-1,0.42823990233971938E-1,0.33331833994943924E-1,0.22301152086846476E-1,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.50412242916299997E-1,0.53488031427000003E-2,0.29448200000000001E-1,0.10180240000000000,0.40400260021000001E-1,0.12936580000000000,0.29132579999999997
334,34.707414012018418,34.811084076641720,0.10367006462330143,0.17559018368666274,0.50222263151253388,0.20309342489700047,0.59595357524712005E-1,0.42853692802510501E-1,0.33411655697931246E-1,0.22469631517858572E-1,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.50412242916299997E-1,0.53488031427000003E-2,0.29448200000000001E-1,0.10180240000000000,0.40400260021000001E-1,0.12936580000000000,0.29132579999999997
335,34.811084076641720,34.914754141265021,0.10367006462330143,0.17555080577221086,0.50183047406995229,0.20330709099663907,0.59850057715658669E-1,0.42897030774527119E-1,0.33538504962134057E-1,0.22747015500667260E-1,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.50412242916299997E-1,0.53488031427000003E-2,0.29448200000000001E-1,0.10180240000000000,0.40400260021000001E-1,0.12936580000000000,0.29132579999999997
336,34.914754141265021,35.018424205888323,0.10367006462330143,0.17547272314137036,0.50127161266658959,0.20360064653489979,0.60203832746658005E-1,0.42954005848432307E-1,0.33712555015210248E-1,0.23134735792023232E-1,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.50412242916299997E-1,0.53488031427000003E-2,0.29448200000000001E-1,0.10180240000000000,0.40400260021000001E-1,0.12936580000000000,0.29132579999999997
337,35.018424205888323,35.124300014469469,0.10587580858114758,0.17536023748271481,0.50044379905567848,0.20402186465914154,0.60674660581546254E-1,0.43072344675718958E-1,0.34182332838115476E-1,0.24583853161777431E-1,0.15920599999999999,0.41297000000000000,0.59031000000000000,0.58435000000000004,0.71799999999999997,1.2544500000000001,2.6503800000000002,0.11472832308400001,0.13063568909999995,0.24505389999999996,0.49332160000000003,0.57886203700000005,0.55453670000000010,0.16967900000000000
