cell,x_cm,g1,g2,g3,g4,g5,g6,g7
146,15.279999881982796,0.27478297371038327E+20,0.76878220065893220E+20,0.28882604271679881E+20,0.75897078811369062E+19,0.31794456873828337E+19,0.10863696204281737E+19,0.54264803789831462E+18
147,15.386666546265275,0.27447444130782900E+20,0.76781957246184571E+20,0.28802533895898341E+20,0.75514129097755750E+19,0.31529345172040387E+19,0.10498069587695716E+19,0.50611281310777229E+18
148,15.492222100496283,0.27432839091017830E+20,0.76783096077705118E+20,0.28675133817516274E+20,0.74567496134437345E+19,0.30932653329707807E+19,0.95744534324512371E+18,0.43383514026307290E+18
149,15.596666544675818,0.27410156019086168E+20,0.76756527244644696E+20,0.28575638292483125E+20,0.73803646578578207E+19,0.30550636888273623E+19,0.89872131872619213E+18,0.40524101920699552E+18
150,15.701110988855353,0.27380647710781288E+20,0.76702896786615681E+20,0.28492166375417311E+20,0.73227927257179116E+19,0.30270738968306109E+19,0.85735676346562253E+18,0.38515762173077830E+18
151,15.805555433034888,0.27344588315618423E+20,0.76622579577669501E+20,0.28424667030636073E+20,0.72838802341975757E+19,0.30092028037011507E+19,0.83252458072723251E+18,0.37316194091141581E+18
152,15.909999877214423,0.27302142617597170E+20,0.76515813380626383E+20,0.28373099902243910E+20,0.72635239176729590E+19,0.30013910627301704E+19,0.82372849735008691E+18,0.36900136579465696E+18
153,16.014444321393960,0.27253369090737529E+20,0.76382702658234876E+20,0.28337435286847095E+20,0.72616705469120102E+19,0.30036129506552586E+19,0.83079307381520883E+18,0.37258835152485754E+18
154,16.118888765573494,0.27198220980427084E+20,0.76223219923209601E+20,0.28317654113570140E+20,0.72783167847464858E+19,0.30158762874837934E+19,0.85386017338968947E+18,0.38399857355400774E+18
155,16.223333209753029,0.27136545432188748E+20,0.76037204654145536E+20,0.28313747931358802E+20,0.73135091778326569E+19,0.30382224591294792E+19,0.89339181919895450E+18,0.40347252694864000E+18
156,16.327777653932564,0.27068080649985098E+20,0.75824359754946249E+20,0.28325718903563211E+20,0.73673442844785172E+19,0.30707265428311322E+19,0.95017949678133107E+18,0.43142060464829747E+18
157,16.433333208163575,0.26996676080130417E+20,0.75553919087441543E+20,0.28356428840571412E+20,0.74394063772028887E+19,0.31233032054076416E+19,0.10400575057456244E+19,0.50236414234839565E+18
158,16.539999872446053,0.26946327918119969E+20,0.75349140328445985E+20,0.28331856973377552E+20,0.74561873776005427E+19,0.31423066968049869E+19,0.10745257917199140E+19,0.53765079969603750E+18
159,16.646666536728539,0.26912779720060547E+20,0.75240053242221986E+20,0.28249569655632581E+20,0.74185275167385928E+19,0.31180387152686182E+19,0.10390460915960686E+19,0.50209239407722650E+18
160,16.752222090959545,0.26894955924674630E+20,0.75227876071072973E+20,0.28121342512818016E+20,0.73257014330770534E+19,0.30611791262886702E+19,0.94843806013496384E+18,0.43103399182165197E+18
161,16.856666535139080,0.26868931965969625E+20,0.75189927565554336E+20,0.28020787845030826E+20,0.72508361775403551E+19,0.30251605969455017E+19,0.89100691094815194E+18,0.40301821033013402E+18
162,16.961110979318615,0.26836142253701906E+20,0.75125351243956126E+20,0.27935947601523663E+20,0.71944562992560978E+19,0.29992590425211116E+19,0.85078681310767795E+18,0.38346754212287731E+18
163,17.065555423498150,0.26796853037912785E+20,0.75034513868258083E+20,0.27866770163589128E+20,0.71564115418244485E+19,0.29833886133049236E+19,0.82697322741087616E+18,0.37197018271137280E+18
164,17.169999867677685,0.26751222007597982E+20,0.74917646110777033E+20,0.27813214385634603E+20,0.71366010927362478E+19,0.29774969874464635E+19,0.81908991500942656E+18,0.36828402003536378E+18
165,17.274444311857220,0.26699301221473645E+20,0.74774846210199110E+20,0.27775249567394615E+20,0.71349733092980470E+19,0.29815652119030702E+19,0.82697934951231680E+18,0.37233152633798106E+18
166,17.378888756036755,0.26641038075184894E+20,0.74606081179659616E+20,0.27752855433307242E+20,0.71515255786761349E+19,0.29956076455870147E+19,0.85079954530565261E+18,0.38419812440690573E+18
167,17.483333200216290,0.26576274324262588E+20,0.74411185590993961E+20,0.27746022119038120E+20,0.71863043116772987E+19,0.30196720046462444E+19,0.89102723816731558E+18,0.40413399369606995E+18
168,17.587777644395825,0.26504743142801539E+20,0.74189857910114435E+20,0.27754750165145854E+20,0.72394050702497126E+19,0.30538395099158979E+19,0.94846748223616934E+18,0.43255935457704678E+18
169,17.693333198626831,0.26430459564654338E+20,0.73910306229176467E+20,0.27781535449717785E+20,0.73104184542433495E+19,0.31084009773975491E+19,0.10390888279650136E+19,0.50446672527589619E+18
170,17.799999862909317,0.26377049733621142E+20,0.73693272951151198E+20,0.27754146369776067E+20,0.73274844750146949E+19,0.31311025328726083E+19,0.10751310446161166E+19,0.54150801445005120E+18
171,17.906666527191796,0.26340084944227979E+20,0.73569791848232157E+20,0.27670531586590114E+20,0.72914507434769500E+19,0.31119263675638088E+19,0.10418802671696581E+19,0.50796382638440954E+18
172,18.012222081422806,0.26318250173102764E+20,0.73542729315923386E+20,0.27542481471862063E+20,0.72016375351694356E+19,0.30605802096714225E+19,0.95368695353082445E+18,0.43837095184431168E+18
173,18.116666525602341,0.26287935826913079E+20,0.73491889927703151E+20,0.27441766057121079E+20,0.71294970758927483E+19,0.30290555855232128E+19,0.89838036194750003E+18,0.41127806702585626E+18
174,18.221110969781876,0.26250798976686412E+20,0.73414731900493775E+20,0.27356443940048712E+20,0.70755378533436979E+19,0.30076723945327140E+19,0.86043126850054656E+18,0.39282798051440454E+18
175,18.325555413961411,0.26207090008697922E+20,0.73311604427557880E+20,0.27286463513250947E+20,0.70396162522126182E+19,0.29963606121217183E+19,0.83907978951620864E+18,0.38263206722471558E+18
176,18.429999858140945,0.26156949277325857E+20,0.73182718800328983E+20,0.27231783428684026E+20,0.70216373013571615E+19,0.29950839044542346E+19,0.83389815614844851E+18,0.38047571092942592E+18
177,18.534444302320480,0.26100409724910006E+20,0.73028151677471760E+20,0.27192372569781858E+20,0.70215544156870789E+19,0.30038395240338371E+19,0.84478209883689446E+18,0.38631377840844013E+18
178,18.638888746500015,0.26037397498673725E+20,0.72847845856640049E+20,0.27168210030609400E+20,0.70393692700296673E+19,0.30226583081587973E+19,0.87194874376463347E+18,0.40026967318532205E+18
179,18.743333190679550,0.25967730576918745E+20,0.72641608564181230E+20,0.27159285102027747E+20,0.70751318046314066E+19,0.30516047803233720E+19,0.91594097887482893E+18,0.42263794897951910E+18
180,18.847777634859085,0.25891115376398893E+20,0.72409107227659059E+20,0.27165597264864150E+20,0.71289403623108413E+19,0.30907773547551846E+19,0.97763837733448410E+18,0.45389053831182842E+18
181,18.953333189090095,0.25811832490672226E+20,0.72117120090968580E+20,0.27189360786048537E+20,0.72003842222644992E+19,0.31516641788276547E+19,0.10740389203463634E+19,0.53208928255832294E+18
182,19.059999853372574,0.25753333474887741E+20,0.71883943378659721E+20,0.27160448067279778E+20,0.72194685618413087E+19,0.31838515184454636E+19,0.11168986311724616E+19,0.57706512768434547E+18
183,19.166666517655059,0.25710890638457663E+20,0.71741983742466818E+20,0.27077122909838148E+20,0.71870712222689475E+19,0.31762561791984645E+19,0.10904623510782739E+19,0.54982534381434918E+18
184,19.272222071886066,0.25682816346233254E+20,0.71696183495151215E+20,0.26951042798572495E+20,0.71025887922260357E+19,0.31365430987280947E+19,0.10080049702823158E+19,0.48318975077373197E+18
185,19.376666516065601,0.25645469893563171E+20,0.71628580965795414E+20,0.26851789084456042E+20,0.70355780190460979E+19,0.31147598616788419E+19,0.95856753636641152E+18,0.45859830273313402E+18
186,19.481110960245136,0.25600839242525901E+20,0.71534488721116209E+20,0.26767604449693495E+20,0.69865197259039969E+19,0.31034300514557911E+19,0.92767479084617946E+18,0.44366069003204122E+18
187,19.585555404424671,0.25549127574125380E+20,0.71414200414506525E+20,0.26698438394978124E+20,0.69552836361715907E+19,0.31025188190293458E+19,0.91470658485656154E+18,0.43806233770079654E+18
188,19.689999848604206,0.25490418267845177E+20,0.71267859633488478E+20,0.26644250466481820E+20,0.69417875415800484E+19,0.31120262125839739E+19,0.91940143686492198E+18,0.44168588392668666E+18
189,19.794444292783741,0.25424676449017606E+20,0.71095461831412195E+20,0.26605010228718965E+20,0.69459970789040660E+19,0.31319871953204613E+19,0.94185125689592755E+18,0.45460871572703392E+18
190,19.898888736963276,0.25351748308711473E+20,0.70896853480959877E+20,0.26580697244318298E+20,0.69679256371496888E+19,0.31624717697320468E+19,0.98250318233788096E+18,0.47710462489903744E+18
191,20.003333181142811,0.25271358181908398E+20,0.70671728431650628E+20,0.26571301060690776E+20,0.70076343949915218E+19,0.32035852087341532E+19,0.10421685621143027E+19,0.50964961973126419E+18
192,20.107777625322345,0.25183103324236333E+20,0.70419621396654817E+20,0.26576821203590824E+20,0.70652324885620582E+19,0.32554683941162056E+19,0.11220392699499968E+19,0.55293201603584704E+18
193,20.213333179553352,0.25091846032778793E+20,0.70104569465563611E+20,0.26599357964161073E+20,0.71402913536904694E+19,0.33327026271505664E+19,0.12435881032421448E+19,0.65823225305277581E+18
194,20.319999843835838,0.25021632261540323E+20,0.69843186061016482E+20,0.26571469492416958E+20,0.71650379021752381E+19,0.33877051484321884E+19,0.13152844617463278E+19,0.73606008099627494E+18
195,20.426666508118316,0.24967018483045523E+20,0.69670431029863055E+20,0.26491612454166663E+20,0.71404296433119160E+19,0.34066080039190548E+19,0.13172438845629253E+19,0.73343049798823718E+18
196,20.532222062349327,0.24925514851497390E+20,0.69594579307253449E+20,0.26371032020944261E+20,0.70660031271927306E+19,0.33925795634494868E+19,0.12587544547477358E+19,0.67708434910882342E+18
197,20.636666506528861,0.24872050229947707E+20,0.69498360887041057E+20,0.26276454105805312E+20,0.70090540251727483E+19,0.33925981903870428E+19,0.12343380474318090E+19,0.66200202313191680E+18
198,20.741110950708396,0.24809259890773524E+20,0.69373540558261600E+20,0.26196635122924159E+20,0.69700119229762847E+19,0.34040536637467448E+19,0.12339385774011837E+19,0.66091285696196467E+18
199,20.845555394887931,0.24737159683487756E+20,0.69220184131353723E+20,0.26131527885752234E+20,0.69487736961926072E+19,0.34269903846414669E+19,0.12575453320611174E+19,0.67379320000371584E+18
200,20.949999839067466,0.24655602013334319E+20,0.69038152881313956E+20,0.26081095054306550E+20,0.69452842496530565E+19,0.34614912076229176E+19,0.13056281904396780E+19,0.70091546992845094E+18
201,21.054444283247001,0.24564272867073991E+20,0.68827099833382552E+20,0.26045309110633619E+20,0.69595363679610685E+19,0.35076777229192008E+19,0.13791470660814444E+19,0.74285392559584576E+18
202,21.158888727426536,0.24462685621000942E+20,0.68586462032017564E+20,0.26024152341145993E+20,0.69915706966157363E+19,0.35657106534089144E+19,0.14795712051584719E+19,0.80049684820597146E+18
203,21.263333171606071,0.24350171504274993E+20,0.68315448634441761E+20,0.26017616825832550E+20,0.70414758536764385E+19,0.36357903669916452E+19,0.16089087281141023E+19,0.87506538947697498E+18
204,21.367777615785606,0.24225866522360832E+20,0.68013024584655487E+20,0.26025704434354655E+20,0.71093886722732124E+19,0.37181575050122921E+19,0.17697470092447877E+19,0.96813948741155469E+18
205,21.473333170016616,0.24096357692874420E+20,0.67635562023999054E+20,0.26050750400333664E+20,0.71948275851308165E+19,0.38348587884457605E+19,0.20035352228918628E+19,0.11857974853316972E+19
206,21.579999834299095,0.23989535104047862E+20,0.67301813675482104E+20,0.26029371857356403E+20,0.72328963666210150E+19,0.39434479007957079E+19,0.22097919477572498E+19,0.13980781167361234E+19
207,21.686666498581580,0.23897669036428001E+20,0.67053663169179091E+20,0.25960014768833724E+20,0.72247363217421527E+19,0.40233108533995822E+19,0.23515005512218542E+19,0.14934689562033080E+19
208,21.792222052812587,0.23817067765012881E+20,0.66908554067086328E+20,0.25854875406023115E+20,0.71725052403994552E+19,0.40606332229125862E+19,0.24027035508284390E+19,0.14769419261602921E+19
209,21.896666496992122,0.23730347245131219E+20,0.66761869024533193E+20,0.25771859919672762E+20,0.71341801684484157E+19,0.40841385575606349E+19,0.24301626407842570E+19,0.14784404832756180E+19
210,22.001110941171657,0.23641108688229978E+20,0.66595875411327631E+20,0.25699045742599672E+20,0.71077697651302062E+19,0.41088903216024325E+19,0.24609825893088404E+19,0.14871402570205650E+19
211,22.105555385351192,0.23549300645359530E+20,0.66410571673309356E+20,0.25636403394676277E+20,0.70932287345224540E+19,0.41348998107761562E+19,0.24952107153169690E+19,0.15030784950736617E+19
212,22.209999829530727,0.23454853353344590E+20,0.66205933522672951E+20,0.25583908573058273E+20,0.70905332053209047E+19,0.41621781202737644E+19,0.25328990732457595E+19,0.15263303374329359E+19
213,22.314444273710262,0.23357678552149381E+20,0.65981913757979664E+20,0.25541542141313999E+20,0.70996806879067761E+19,0.41907361499818988E+19,0.25741045303700956E+19,0.15570092045874025E+19
214,22.418888717889796,0.23257669222816674E+20,0.65738441995253817E+20,0.25509290121420653E+20,0.71206900706535803E+19,0.42205846083645322E+19,0.26188888479672192E+19,0.15952673901818253E+19
215,22.523333162069331,0.23154699244806939E+20,0.65475424308843815E+20,0.25487143688629117E+20,0.71536016554670756E+19,0.42517340149880709E+19,0.26673187664003062E+19,0.16412968613387630E+19
216,22.627777606248866,0.23048622971164574E+20,0.65192742780272271E+20,0.25475099169201267E+20,0.71984772326242232E+19,0.42841947016868859E+19,0.27194660941746406E+19,0.16953302709179407E+19
217,22.733333160479873,0.22943992679603306E+20,0.64848087253898019E+20,0.25472910581865669E+20,0.72575778521700997E+19,0.43408092194642883E+19,0.28381188609415173E+19,0.18759035707957430E+19
218,22.839999824762359,0.22858385015192130E+20,0.64544014220682346E+20,0.25426185885235532E+20,0.72753918908398766E+19,0.43971164640428974E+19,0.29584363619323817E+19,0.20324484893580308E+19
219,22.946666489044837,0.22787028644886823E+20,0.64322268244709671E+20,0.25335738942699393E+20,0.72501299055141960E+19,0.44309147769011743E+19,0.30184002834177710E+19,0.20429307557914616E+19
220,23.052222043275847,0.22727180421341168E+20,0.64197785193248965E+20,0.25215320102043820E+20,0.71843739267661322E+19,0.44395093321765601E+19,0.30186053792809400E+19,0.19592478618639045E+19
221,23.156666487455382,0.22660610492684546E+20,0.64067963126102172E+20,0.25118524436557451E+20,0.71330744399880714E+19,0.44460200336743926E+19,0.30229471683843630E+19,0.19399765164168860E+19
222,23.261110931634917,0.22590047064618492E+20,0.63917658535252410E+20,0.25031695032799887E+20,0.70937185034425600E+19,0.44539185703548145E+19,0.30315425785463542E+19,0.19302059245570678E+19
223,23.365555375814452,0.22515496402699502E+20,0.63746930033018405E+20,0.24954795598458585E+20,0.70662376312057600E+19,0.44632103193324718E+19,0.30444060219037271E+19,0.19298808429822226E+19
224,23.469999819993987,0.22436941593547391E+20,0.63555808307645309E+20,0.24887794928374284E+20,0.70505847839257754E+19,0.44739005013338132E+19,0.30615578228875003E+19,0.19389955299329510E+19
225,23.574444264173522,0.22354342545254224E+20,0.63344296139785994E+20,0.24830666889318195E+20,0.70467342834493563E+19,0.44859941852513971E+19,0.30830242521675597E+19,0.19575937079881083E+19
226,23.678888708353057,0.22267635886536810E+20,0.63112368305366680E+20,0.24783390407689400E+20,0.70546817666547180E+19,0.44994962913441265E+19,0.31088375651014804E+19,0.19857687911819671E+19
227,23.783333152532592,0.22176734764185108E+20,0.62859971364333249E+20,0.24745949460128510E+20,0.70744441784059648E+19,0.45144115930866944E+19,0.31390360447263780E+19,0.20236643776533256E+19
228,23.887777596712127,0.22081528537851527E+20,0.62587023334196650E+20,0.24718333067046801E+20,0.71060598036164076E+19,0.45307447176689362E+19,0.31736640493110001E+19,0.20714750104641057E+19
229,23.993333150943137,0.21986181722835984E+20,0.62252483131011490E+20,0.24698266390349210E+20,0.71512535754929367E+19,0.45605005542407025E+19,0.32566124336857759E+19,0.22394722753170509E+19
230,24.099999815225615,0.21908841769977786E+20,0.61956513900738699E+20,0.24634624815013622E+20,0.71571028670958141E+19,0.45836191228635684E+19,0.33257964913749540E+19,0.23593852021648952E+19
231,24.206666479508101,0.21845161108770136E+20,0.61739624335309480E+20,0.24530138783402684E+20,0.71222886222889677E+19,0.45883915405101716E+19,0.33378237606685906E+19,0.23195359835149599E+19
232,24.312222033739108,0.21792736103044022E+20,0.61616571941928174E+20,0.24399618634969690E+20,0.70496165592176886E+19,0.45790503153389343E+19,0.33086350141314207E+19,0.21982064163078244E+19
233,24.416666477918643,0.21733147566306828E+20,0.61487631855377048E+20,0.24293551696718361E+20,0.69914462553807186E+19,0.45749200050052623E+19,0.32995586882917509E+19,0.21671398396564882E+19
234,24.521110922098178,0.21668824035675939E+20,0.61337875309243941E+20,0.24197134656197964E+20,0.69449977196821258E+19,0.45722350513379692E+19,0.32951565693833795E+19,0.21467105276653409E+19
235,24.625555366277712,0.21599804386450944E+20,0.61167398045732545E+20,0.24110326815351804E+20,0.69101898566868070E+19,0.45709970431115663E+19,0.32954239053355346E+19,0.21368099166343357E+19
236,24.729999810457247,0.21526101986167587E+20,0.60976265437168509E+20,0.24033092419186430E+20,0.68869626000930611E+19,0.45712074428632986E+19,0.33003624011703890E+19,0.21373846484574328E+19
237,24.834444254636782,0.21447704802498056E+20,0.60764512618628366E+20,0.23965400637702259E+20,0.68752768035292232E+19,0.45728675908841027E+19,0.33099802275556972E+19,0.21484362829737359E+19
238,24.938888698816317,0.21364575399356695E+20,0.60532144495000371E+20,0.23907225550720934E+20,0.68751141697486090E+19,0.45759787078859013E+19,0.33242920341242312E+19,0.21700213038250168E+19
239,25.043333142995852,0.21276650821201449E+20,0.60279135622467617E+20,0.23858546135602106E+20,0.68864772180926403E+19,0.45805418963499709E+19,0.33433189675813146E+19,0.22022514178469573E+19
240,25.147777587175387,0.21183842364962849E+20,0.60005429963767914E+20,0.23819346257846223E+20,0.69093892901627648E+19,0.45865581405587241E+19,0.33670886945974897E+19,0.22452941495995553E+19
241,25.253333141406394,0.21090255243000504E+20,0.59669887814801965E+20,0.23785824417611465E+20,0.69452146360424243E+19,0.45990771858948506E+19,0.34276365267157309E+19,0.24020110289025644E+19
242,25.359999805688879,0.21014037061070586E+20,0.59369470014837727E+20,0.23709473633733890E+20,0.69434407887084421E+19,0.46010259337741215E+19,0.34655413724881459E+19,0.24974944448840248E+19
243,25.466666469971358,0.20950920295636640E+20,0.59144797856891380E+20,0.23594494570440491E+20,0.69030758720490107E+19,0.45874313012328212E+19,0.34491318363648210E+19,0.24287255121234601E+19
244,25.572222024202368,0.20898501962997178E+20,0.59011827101430522E+20,0.23456510094448370E+20,0.68270419683204465E+19,0.45668576507330258E+19,0.34031380294239642E+19,0.22878399086252024E+19
245,25.676666468381903,0.20838597897324044E+20,0.58874362812427100E+20,0.23343453007223726E+20,0.67652684739120108E+19,0.45560312687909135E+19,0.33862883706584607E+19,0.22504779552680980E+19
246,25.781110912561438,0.20773654868205904E+20,0.58716286567765582E+20,0.23239673031275885E+20,0.67148452254026916E+19,0.45466541523137777E+19,0.33742513151330560E+19,0.22241747896841180E+19
247,25.885555356740973,0.20703729440707863E+20,0.58537717111095730E+20,0.23145126301036794E+20,0.66756841593775739E+19,0.45387254579463716E+19,0.33670108736799027E+19,0.22087926106980157E+19
248,25.989999800920508,0.20628851894056534E+20,0.58338742059336622E+20,0.23059773713079058E+20,0.66477175607793500E+19,0.45322442365142098E+19,0.33645576834315156E+19,0.22042508941480906E+19
249,26.094444245100043,0.20549026391187034E+20,0.58119418102433071E+20,0.22983580906011836E+20,0.66308979397466327E+19,0.45272094366010860E+19,0.33668890011775283E+19,0.22105259624921556E+19
250,26.198888689279578,0.20464231032891765E+20,0.57879771073426399E+20,0.22916518243201270E+20,0.66251979455761654E+19,0.45236199068484250E+19,0.33740087015301704E+19,0.22276508582502221E+19
251,26.303333133459113,0.20374417796824756E+20,0.57619795889128997E+20,0.22858560798305898E+20,0.66306103176510044E+19,0.45214743969823928E+19,0.33859272799091620E+19,0.22557155206035476E+19
252,26.407777577638647,0.20279512361037595E+20,0.57339456361029149E+20,0.22809688343621308E+20,0.66471478732447130E+19,0.45207715575719690E+19,0.34026618603312963E+19,0.22948672660992860E+19
253,26.513333131869658,0.20183732681857409E+20,0.56996756439581680E+20,0.22764811169527329E+20,0.66759030632777533E+19,0.45220089900584837E+19,0.34484212084637773E+19,0.24410495063570130E+19
254,26.619999796152136,0.20104855628121723E+20,0.56684831309294985E+20,0.22677789463938437E+20,0.66687538991465523E+19,0.45102017798400102E+19,0.34665332670513418E+19,0.25194573021016059E+19
255,26.726666460434622,0.20038513152411628E+20,0.56445161056578109E+20,0.22554085284189020E+20,0.66249640696405576E+19,0.44847917752799345E+19,0.34330868013925970E+19,0.24347533855432238E+19
256,26.832222014665629,0.19982121077018157E+20,0.56295696902397207E+20,0.22410006759702020E+20,0.65475134316694292E+19,0.44570899320199593E+19,0.33777205057905736E+19,0.22853226784659981E+19
257,26.936666458845163,0.19918013696087466E+20,0.56144303168708805E+20,0.22291130293203874E+20,0.64839102391991767E+19,0.44419810858971315E+19,0.33564242688602542E+19,0.22450063395514332E+19
258,27.041110903024698,0.19848825690368283E+20,0.55972857558839689E+20,0.22181114244552020E+20,0.64311890401671506E+19,0.44282908596617564E+19,0.33399063977234217E+19,0.22157286147196262E+19
259,27.145555347204233,0.19774622498540339E+20,0.55781493121867145E+20,0.22079912220297458E+20,0.63892578398562150E+19,0.44160168216523121E+19,0.33281443072545152E+19,0.21973370874447788E+19
260,27.249999791383768,0.19695443452398768E+20,0.55570312073078047E+20,0.21987482380621218E+20,0.63580441402664161E+19,0.44051564484511032E+19,0.33211219784307686E+19,0.21897364436886185E+19
261,27.354444235563303,0.19611301980528247E+20,0.55339386031277490E+20,0.21903787417636647E+20,0.63374948082560758E+19,0.43957071281723607E+19,0.33188299423956767E+19,0.21928879639880328E+19
262,27.458888679742838,0.19522185697265127E+20,0.55088756127144272E+20,0.21828794536411587E+20,0.63275759792281436E+19,0.43876661625277230E+19,0.33212652692410097E+19,0.22068093180447555E+19
263,27.563333123922373,0.19428056377358918E+20,0.54818432983097213E+20,0.21762475438699008E+20,0.63282729961847347E+19,0.43810307676755041E+19,0.33284315615110072E+19,0.22315746607153014E+19
264,27.667777568101908,0.19328849816169513E+20,0.54528396564482548E+20,0.21704806309369336E+20,0.63395903840381716E+19,0.43757980738576748E+19,0.33403389524071562E+19,0.22673150299196547E+19
265,27.773333122332915,0.19228978925164167E+20,0.54175408771322847E+20,0.21649516272398184E+20,0.63623920220567716E+19,0.43693745374543862E+19,0.33756858699131740E+19,0.24032378829962051E+19
266,27.879999786615400,0.19145599888389493E+20,0.53848267392545751E+20,0.21552795788564374E+20,0.63510145074620426E+19,0.43483146417311759E+19,0.33806958981168015E+19,0.24688616806471956E+19
267,27.986666450897879,0.19074157371830985E+20,0.53589690382862877E+20,0.21421276279552250E+20,0.63049429234593300E+19,0.43150664216416809E+19,0.33369377513979668E+19,0.23760650126846838E+19
268,28.092222005128889,0.19011794798050697E+20,0.53420068537819660E+20,0.21271878305097773E+20,0.62271813733775821E+19,0.42827270120778173E+19,0.32766376380965504E+19,0.22248345952182710E+19
269,28.196666449308424,0.18941562914894848E+20,0.53251780367200543E+20,0.21147831436776759E+20,0.61627427974795694E+19,0.42647985573006085E+19,0.32528759215740524E+19,0.21836031029897411E+19
270,28.301110893487959,0.18866368518802043E+20,0.53064245251600261E+20,0.21032190622643085E+20,0.61086490024077988E+19,0.42482352859182505E+19,0.32337496087159368E+19,0.21531119532108672E+19
271,28.405555337667494,0.18786280712706568E+20,0.52857605103094841E+20,0.20924907287075836E+20,0.60648057382183731E+19,0.42330336943131034E+19,0.32192322654414925E+19,0.21332030095200412E+19
272,28.509999781847029,0.18701343275560952E+20,0.52631971961116074E+20,0.20825937177001853E+20,0.60311372776406006E+19,0.42191901972139489E+19,0.32093038189654497E+19,0.21237736478333443E+19
273,28.614444226026563,0.18611574883611111E+20,0.52387428249445958E+20,0.20735240338853994E+20,0.60075862783735757E+19,0.42067011307833841E+19,0.32039505360278436E+19,0.21247762103550669E+19
274,28.718888670206098,0.18516969220356674E+20,0.52124026908053275E+20,0.20652781098120655E+20,0.59941136791294935E+19,0.41955627545450383E+19,0.32031650056685087E+19,0.21362177533938470E+19
275,28.823333114385633,0.18417494975701092E+20,0.51841791400342249E+20,0.20578528041475162E+20,0.59906986292326431E+19,0.41857712521575296E+19,0.32069461265450921E+19,0.21581600876328067E+19
276,28.927777558565168,0.18313095734239121E+20,0.51540715595745673E+20,0.20512454001476186E+20,0.59973384516449546E+19,0.41773227310397184E+19,0.32152990987687173E+19,0.21907201110742876E+19
277,29.033333112796178,0.18208410202995579E+20,0.51176161261058056E+20,0.20447152538966065E+20,0.60146879078934098E+19,0.41654080968443556E+19,0.32427371305601915E+19,0.23163447392358682E+19
278,29.139999777078657,0.18119797342388187E+20,0.50832146100459356E+20,0.20341216776269361E+20,0.59996576045336371E+19,0.41378000848955771E+19,0.32385481212880722E+19,0.23716186195082629E+19
279,29.246666441361143,0.18042481454900031E+20,0.50552780496069902E+20,0.20202408846088614E+20,0.59519390605484380E+19,0.40991099146519921E+19,0.31884755468179482E+19,0.22754937073257492E+19
280,29.352221995592149,0.17973294581872124E+20,0.50361122422617104E+20,0.20048210577029198E+20,0.58745397299125647E+19,0.40636401475256929E+19,0.31259272958525824E+19,0.21266691186427213E+19
281,29.456666439771684,0.17896149618221308E+20,0.50174472319314960E+20,0.19919419064099316E+20,0.58098586845361644E+19,0.40437754954295598E+19,0.31008933934209485E+19,0.20857863744713784E+19
282,29.561110883951219,0.17814260478010792E+20,0.49969557446410371E+20,0.19798544773167030E+20,0.57549308647452109E+19,0.40252069587788380E+19,0.30802807372546299E+19,0.20551647931157212E+19
283,29.665555328130754,0.17727696837930605E+20,0.49746525069914309E+20,0.19685537156276322E+20,0.57096607390798397E+19,0.40079302743145068E+19,0.30640606868984520E+19,0.20346459976876462E+19
284,29.769999772310289,0.17636504228685314E+20,0.49505493985792557E+20,0.19580349737178636E+20,0.56739702278411315E+19,0.39919411048616678E+19,0.30522106634336620E+19,0.20241246109736266E+19
285,29.874444216489824,0.17540704263865694E+20,0.49246554785742676E+20,0.19482940087098868E+20,0.56477985611526574E+19,0.39772350422736835E+19,0.30447141239188424E+19,0.20235476954084608E+19
286,29.978888660669359,0.17440294762675847E+20,0.48969770003611886E+20,0.19393269802948112E+20,0.56311021687953428E+19,0.39638076092843361E+19,0.30415605401457546E+19,0.20329144733530993E+19
287,30.083333104848894,0.17335249767075105E+20,0.48675174143086141E+20,0.19311304487969165E+20,0.56238546016130898E+19,0.39516542602753106E+19,0.30427453817052431E+19,0.20522763261778460E+19
288,30.187777549028429,0.17225519453365481E+20,0.48362773586679276E+20,0.19237013734805651E+20,0.56260464843450788E+19,0.39407703809640356E+19,0.30482701033348541E+19,0.20817370721513298E+19
289,30.293333103259435,0.17115969723729637E+20,0.47986511735642817E+20,0.19161875367053312E+20,0.56381307644823122E+19,0.39246500038033162E+19,0.30692087574201395E+19,0.21968311234985434E+19
290,30.399999767541921,0.17022030906615421E+20,0.47625228805454225E+20,0.19047008579664974E+20,0.56197313587758090E+19,0.38921063417348204E+19,0.30580907404839849E+19,0.22430809512241316E+19
291,30.506666431824399,0.16938704648899799E+20,0.47324444275261145E+20,0.18901288919803458E+20,0.55707408526296238E+19,0.38494151666613473E+19,0.30040995813982730E+19,0.21465648383964078E+19
292,30.612221986055410,0.16862502933365451E+20,0.47109976936242389E+20,0.18742714984809267E+20,0.54941554168701512E+19,0.38117312870397932E+19,0.29409578999235185E+19,0.20028461913660600E+19
293,30.716666430234945,0.16778313839852456E+20,0.46904424331110973E+20,0.18609522638696178E+20,0.54296197470650982E+19,0.37904656624770504E+19,0.29153818337751148E+19,0.19631165160296428E+19
