cell,x_left_cm,x_right_cm,dx_cm,flux_g1,flux_g2,flux_g3,flux_g4,flux_g5,flux_g6,flux_g7,sigTR_g1,sigTR_g2,sigTR_g3,sigTR_g4,sigTR_g5,sigTR_g6,sigTR_g7,Rrem_g1,Rrem_g2,Rrem_g3,Rrem_g4,Rrem_g5,Rrem_g6,Rrem_g7
36,3.6755555272102352,3.7799999713897701,0.10444444417953491,0.31119266130985112E+20,0.85221997623104684E+20,0.32169220882861167E+20,0.84867445808399626E+19,0.35847496823067520E+19,0.11131714334860436E+19,0.51126074229913619E+18,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
37,3.7799999713897701,3.8866666356722508,0.10666666428248088,0.31066129939101811E+20,0.85063732005675172E+20,0.32232727264932868E+20,0.85658703941329398E+19,0.36368079847064079E+19,0.12144354713568527E+19,0.59152418923620928E+18,0.15920599999999999,0.41297000000000000,0.59031000000000000,0.58435000000000004,0.71799999999999997,1.2544500000000001,2.6503800000000002,0.11472832308400001,0.13063568909999995,0.24505389999999996,0.49332160000000003,0.57886203700000005,0.55453670000000010,0.16967900000000000
38,3.8866666356722508,3.9933332999547315,0.10666666428248088,0.31035506346179736E+20,0.84994716188109505E+20,0.32238184464354578E+20,0.85832675620261816E+19,0.36493789840906332E+19,0.12510220030655301E+19,0.62922593948220646E+18,0.15920599999999999,0.41297000000000000,0.59031000000000000,0.58435000000000004,0.71799999999999997,1.2544500000000001,2.6503800000000002,0.11472832308400001,0.13063568909999995,0.24505389999999996,0.49332160000000003,0.57886203700000005,0.55453670000000010,0.16967900000000000
39,3.9933332999547315,4.0999999642372122,0.10666666428248088,0.31024232157354758E+20,0.85032619444756759E+20,0.32179908880075346E+20,0.85397013787148063E+19,0.36127507457498660E+19,0.12067032613467768E+19,0.58468778905752640E+18,0.15920599999999999,0.41297000000000000,0.59031000000000000,0.58435000000000004,0.71799999999999997,1.2544500000000001,2.6503800000000002,0.11472832308400001,0.13063568909999995,0.24505389999999996,0.49332160000000003,0.57886203700000005,0.55453670000000010,0.16967900000000000
40,4.0999999642372122,4.2044444084167472,0.10444444417953491,0.31032807767951970E+20,0.85162918272056082E+20,0.32067904615718027E+20,0.84341799276355584E+19,0.35403724861599109E+19,0.10991887204796445E+19,0.50009420130351840E+18,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
41,4.2044444084167472,4.3088888525962821,0.10444444417953491,0.31033688021098443E+20,0.85247234293502902E+20,0.31984298347827106E+20,0.83493626525646234E+19,0.34933353129876925E+19,0.10305357042651845E+19,0.46646843443210886E+18,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
42,4.3088888525962821,4.4133332967758170,0.10444444417953491,0.31026820101215527E+20,0.85300769605647991E+20,0.31918644611767624E+20,0.82858451446755973E+19,0.34579828669303598E+19,0.98179024893052442E+18,0.44264079676155149E+18,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
43,4.4133332967758170,4.5177777409553519,0.10444444417953491,0.31012527364185952E+20,0.85323950425917719E+20,0.31870900845430845E+20,0.82434566791982705E+19,0.34341965312906491E+19,0.95197831705874496E+18,0.42810929082120902E+18,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
44,4.5177777409553519,4.6222221851348868,0.10444444417953491,0.30991007921759789E+20,0.85317045901246874E+20,0.31841036469444112E+20,0.82220835163815393E+19,0.34218963481448530E+19,0.94050473991159526E+18,0.42256780116623827E+18,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
45,4.6222221851348868,4.7266666293144217,0.10444444417953491,0.30962338315992814E+20,0.85280172690071519E+20,0.31829032866193449E+20,0.82216685915734897E+19,0.34210407664611661E+19,0.94714123981516518E+18,0.42589963321504595E+18,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
46,4.7266666293144217,4.8311110734939566,0.10444444417953491,0.30926474933477609E+20,0.85213296726518923E+20,0.31834883367054914E+20,0.82422113598964992E+19,0.34316265078380774E+19,0.97202183869188570E+18,0.43817505071923066E+18,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
47,4.8311110734939566,4.9355555176734915,0.10444444417953491,0.30883253187732361E+20,0.85116232202243260E+20,0.31858593247822139E+20,0.82837677950927442E+19,0.34536885495780209E+19,0.10156455602419493E+19,0.45965275981391398E+18,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
48,4.9355555176734915,5.0399999618530265,0.10444444417953491,0.30832384452961968E+20,0.84988637744913105E+20,0.31900179732329234E+20,0.83464505425373911E+19,0.34873002249294188E+19,0.10788864802255130E+19,0.49078537104277171E+18,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
49,5.0399999618530265,5.1466666261355076,0.10666666428248088,0.30776743025562792E+20,0.84809975017898541E+20,0.31965755629545894E+20,0.84297787151003566E+19,0.35429527696023014E+19,0.11794572989125330E+19,0.57022504964503942E+18,0.15920599999999999,0.41297000000000000,0.59031000000000000,0.58435000000000004,0.71799999999999997,1.2544500000000001,2.6503800000000002,0.11472832308400001,0.13063568909999995,0.24505389999999996,0.49332160000000003,0.57886203700000005,0.55453670000000010,0.16967900000000000
50,5.1466666261355076,5.2533332904179888,0.10666666428248088,0.30743582012270535E+20,0.84718269974221767E+20,0.31972824509835084E+20,0.84512050865697884E+19,0.35599556482308465E+19,0.12169852159825682E+19,0.60876309188660429E+18,0.15920599999999999,0.41297000000000000,0.59031000000000000,0.58435000000000004,0.71799999999999997,1.2544500000000001,2.6503800000000002,0.11472832308400001,0.13063568909999995,0.24505389999999996,0.49332160000000003,0.57886203700000005,0.55453670000000010,0.16967900000000000
51,5.2533332904179888,5.3599999547004700,0.10666666428248088,0.30729588399861383E+20,0.84733441432121737E+20,0.31915578159088202E+20,0.84115604625924690E+19,0.35279477520577085E+19,0.11752651738090947E+19,0.56705335925635379E+18,0.15920599999999999,0.41297000000000000,0.59031000000000000,0.58435000000000004,0.71799999999999997,1.2544500000000001,2.6503800000000002,0.11472832308400001,0.13063568909999995,0.24505389999999996,0.49332160000000003,0.57886203700000005,0.55453670000000010,0.16967900000000000
52,5.3599999547004700,5.4644443988800049,0.10444444417953491,0.30735078305056612E+20,0.84843228500768735E+20,0.31804041883290468E+20,0.83099174585727498E+19,0.34596435575832468E+19,0.10713514583759981E+19,0.48564433579888243E+18,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
53,5.4644443988800049,5.5688888430595398,0.10444444417953491,0.30732889362417783E+20,0.84909823513786073E+20,0.31720701982739132E+20,0.82286815997194168E+19,0.34156446199953408E+19,0.10051697364036115E+19,0.45337486072469139E+18,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
54,5.5688888430595398,5.6733332872390747,0.10444444417953491,0.30723133730599338E+20,0.84946107167022285E+20,0.31655157029943751E+20,0.81684279906578012E+19,0.33830648320249661E+19,0.95840390007175360E+18,0.43062711430668179E+18,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
