cell,x_cm,g1,g2,g3,g4,g5,g6,g7
32,3.2854587312546113,0.14337320777338763,0.40285922373181438,0.15374978056455230,0.40333126217104776E-1,0.17056347613642713E-1,0.47300494732243912E-2,0.21510975061674441E-2
33,3.3891287958779128,0.14337873418869490,0.40308998903692150,0.15379830119550997,0.40336358035124545E-1,0.17044089244183543E-1,0.47554971576945293E-2,0.21620827130948610E-2
34,3.4927988605012144,0.14335499953353581,0.40318901107672422,0.15393206776942628,0.40441003733735791E-1,0.17088044178965135E-1,0.48712194814098447E-2,0.22178191407593857E-2
35,3.5964689251245159,0.14330133567412373,0.40315545598510250,0.15415116018960545,0.40647339241235814E-1,0.17188353321830281E-1,0.50795048414278574E-2,0.23194630395389423E-2
36,3.7001389897478174,0.14321652761559825,0.40298780167939668,0.15445571434554503,0.40955910730717096E-1,0.17345343250358500E-1,0.53844664221030444E-2,0.24691240530104277E-2
37,3.8049119263500417,0.14310536836322171,0.40264541566479267,0.15488582450188632,0.41364347574045751E-1,0.17608630920534257E-1,0.58718187124488048E-2,0.28539917897623668E-2
38,3.9107877349311897,0.14308868887548631,0.40276980645347027,0.15506884819929390,0.41482254718065374E-1,0.17687887827137903E-1,0.60515825694217934E-2,0.30371503880945137E-2
39,4.0166635435123368,0.14315990154335748,0.40339962010953123,0.15496545290760386,0.41313154534081346E-1,0.17533850423677291E-1,0.58451971124422533E-2,0.28281116572938282E-2
40,4.1214364801145615,0.14332905928005621,0.40442131712327073,0.15460678478023343,0.40852258334960916E-1,0.17207061524088487E-1,0.53360515149841348E-2,0.24266457211193507E-2
41,4.2251065447378631,0.14347567529361249,0.40519259571287569,0.15436710164520392,0.40490531279633195E-1,0.16997938117096479E-1,0.50119379968374964E-2,0.22674291417183962E-2
42,4.3287766093611646,0.14359165280031491,0.40583041806008646,0.15421296173650856,0.40230607051399199E-1,0.16844842172743631E-1,0.47832108349470537E-2,0.21551348806296711E-2
43,4.4324466739844661,0.14367834375956018,0.40633647118177441,0.15414425387123093,0.40071791830712133E-1,0.16747266956802093E-1,0.46453640491608082E-2,0.20874317187809695E-2
44,4.5361167386077677,0.14373656449242370,0.40671176784694418,0.15416092291483718,0.40013660472477106E-1,0.16704888593528418E-1,0.45956833553326866E-2,0.20629141236346766E-2
45,4.6397868032310692,0.14376661062421425,0.40695666520441925,0.15426296974288820,0.40056055361953904E-1,0.16717565069120446E-1,0.46331923404914427E-2,0.20810730140783614E-2
46,4.7434568678543707,0.14376826247788324,0.40707087150496601,0.15445045124042128,0.40199085989653202E-1,0.16785335783930367E-1,0.47586331076453639E-2,0.21422851689846933E-2
47,4.8471269324776722,0.14374078102568047,0.40705344105210051,0.15472348033899230,0.40443129244078543E-1,0.16908421652646166E-1,0.49744810060925182E-2,0.22478210587217151E-2
48,4.9507969971009738,0.14368289431827305,0.40690275728058867,0.15508222609140729,0.40788830423103842E-1,0.17087225752197673E-1,0.52849937397006861E-2,0.23998712626583205E-2
49,5.0555699337031985,0.14359780869139308,0.40658034982824481,0.15557238714061380,0.41233632563507552E-1,0.17376235510488867E-1,0.57767032544021202E-2,0.27865326196524734E-2
50,5.1614457422843465,0.14360596251737398,0.40673332299561249,0.15581421726845743,0.41383276604861491E-1,0.17483793323106348E-1,0.59649786294552840E-2,0.29772547936977199E-2
51,5.2673215508654945,0.14370232623403728,0.40739809526423149,0.15576302488517238,0.41241616618952190E-1,0.17355891011449947E-1,0.57700005203652066E-2,0.27802071595284935E-2
52,5.3720944874677192,0.14389857095788219,0.40845698074310099,0.15544623447795927,0.40804081507398317E-1,0.17049361027354909E-1,0.52727663776554424E-2,0.23894827054279748E-2
53,5.4757645520910208,0.14407426868406031,0.40926157556519577,0.15524496149762129,0.40465727801070786E-1,0.16856170213725701E-1,0.49574001224235841E-2,0.22350937336237603E-2
54,5.5794346167143223,0.14421966335892183,0.40993291691370332,0.15512967227472596,0.40229068007741474E-1,0.16718512518236767E-1,0.47363735362094253E-2,0.21269515023296971E-2
55,5.6831046813376238,0.14433605671484653,0.41047260443614708,0.15510027891105016,0.40093469189980295E-1,0.16635933160773775E-1,0.46053296792332920E-2,0.20628112753038443E-2
56,5.7867747459609253,0.14442422025634144,0.41088157026854494,0.15515674985181971,0.40058566934295062E-1,0.16608158702698078E-1,0.45616856238552420E-2,0.20413416585826588E-2
57,5.8904448105842269,0.14448440943300928,0.41116009670412057,0.15529910986311016,0.40124264369694178E-1,0.16635096217267852E-1,0.46045812242753899E-2,0.20620969119388667E-2
58,5.9941148752075284,0.14451636835704601,0.41130782207358912,0.15552744004710167,0.40290731905264388E-1,0.16716833004650652E-1,0.47348620573274000E-2,0.21255076772298126E-2
59,6.0977849398308299,0.14451932515960636,0.41132373495497121,0.15584187789519166,0.40558407686056307E-1,0.16853636851209063E-1,0.49550961957576063E-2,0.22328899304647613E-2
60,6.2014550044541314,0.14449197789383911,0.41120615659769050,0.15624261737900691,0.40927998768504059E-1,0.17045956833281115E-1,0.52696251469707940E-2,0.23864723439895662E-2
61,6.3062279410563562,0.14443579507700091,0.41092070109375389,0.15677973908261425,0.41396823083253202E-1,0.17351388356394302E-1,0.57657851698338231E-2,0.27755288080358385E-2
62,6.4121037496375042,0.14447165624808811,0.41112132480104213,0.15706755387783608,0.41566503356415305E-1,0.17475946344345492E-1,0.59590063488924646E-2,0.29700523149585787E-2
63,6.5179795582186522,0.14459625906179902,0.41184034534339031,0.15705711393539451,0.41441071925232213E-1,0.17362577362963393E-1,0.57684100433451442E-2,0.27767708324593632E-2
64,6.6227524948208769,0.14482310252750233,0.41295399023004098,0.15677288122175359,0.41016032065917932E-1,0.17066236833987145E-1,0.52742161042547368E-2,0.23884000531822413E-2
65,6.7264225594441784,0.14503115115764140,0.41380665207871786,0.15660185420774558,0.40690779230644743E-1,0.16881375755542067E-1,0.49614179693073437E-2,0.22352151271996228E-2
66,6.8300926240674800,0.14520882282013645,0.41452546446344862,0.15651753725053422,0.40467762262539966E-1,0.16752116477544429E-1,0.47430335327817560E-2,0.21282780302993628E-2
67,6.9337626886907815,0.14535740318586801,0.41511198220730966,0.15651986049594890,0.40346383533242818E-1,0.16678032456000118E-1,0.46147562774556325E-2,0.20653689736206565E-2
68,7.0374327533140830,0.14547764687984510,0.41556709160051558,0.15660881091409717,0.40326315460668373E-1,0.16658878773624285E-1,0.45740561559044915E-2,0.20451820239701739E-2
69,7.1411028179373846,0.14556979135521436,0.41589102769515562,0.15678443228909400,0.40407499626020110E-1,0.16694591405288506E-1,0.46201294038021702E-2,0.20672979434563751E-2
70,7.2447728825606861,0.14563356129508212,0.41608337979081883,0.15704682524696675,0.40590146614169223E-1,0.16785287029118190E-1,0.47538825939596142E-2,0.21321754671133238E-2
71,7.3484429471839876,0.14566816363049997,0.41614308522159482,0.15739614732174792,0.40874736576968586E-1,0.16931263383207756E-1,0.49779506145867566E-2,0.22411608367473826E-2
72,7.4521130118072891,0.14567227307599365,0.41606841132118078,0.15783261305980295,0.41262020521018551E-1,0.17133000168462212E-1,0.52967489286765632E-2,0.23965157894754547E-2
73,7.5568859484095139,0.14564558693119353,0.41583021454036251,0.15841006576448849,0.41749218948266026E-1,0.17450346288939673E-1,0.57986322655544723E-2,0.27893646903115457E-2
74,7.6627617569906619,0.14570994255151432,0.41609039849082313,0.15873720490638202,0.41933292264743696E-1,0.17586212653460893E-1,0.59959367210223402E-2,0.29871361195093361E-2
75,7.7686375655718098,0.14586380043120137,0.41687604453594462,0.15876137833853865,0.41818381522144343E-1,0.17481320985276490E-1,0.58066379105783045E-2,0.27945186788736320E-2
76,7.8734105021740346,0.14612256642587743,0.41805601719898738,0.15850450588488144,0.41399990338582028E-1,0.17189738015705249E-1,0.53110028313704738E-2,0.24047739497234542E-2
77,7.9770805667973352,0.14636414121999175,0.41896644828315022,0.15835924593589243,0.41082390626839667E-1,0.17009146356582482E-1,0.49976997223659956E-2,0.22512108517927188E-2
78,8.0807506314206368,0.14657505787401603,0.41974188991354289,0.15830165567180213,0.40867998729137156E-1,0.16884570016284940E-1,0.47794997514685033E-2,0.21442262475482201E-2
79,8.1844206960439383,0.14675660198278967,0.42038387248867742,0.15833168041136286,0.40756238996393183E-1,0.16815598155535311E-1,0.46520989355038197E-2,0.20815992552079723E-2
80,8.2880907606672398,0.14690952393459791,0.42089325267282235,0.15844932293117039,0.40746808460831743E-1,0.16802002957132904E-1,0.46129834042921529E-2,0.20620296826695866E-2
