cell,x_cm,g1,g2,g3,g4,g5,g6,g7
108,14.941251046694333,0.16869074031310813,0.59648729710009452,0.21456309085828359,0.54131059839106141E-1,0.54063909363140684E-1,0.26585213199211005E-1,0.82859383860320757E-2
109,15.087302944673745,0.16292545892213342,0.58503017173857097,0.21915922347719760,0.56781329784819187E-1,0.55360816863581942E-1,0.29084227031439709E-1,0.11574510165928507E-1
110,15.246116657545468,0.16131147125263726,0.58012146330103065,0.21873784921620601,0.57289238231105800E-1,0.54812892251370267E-1,0.28723523252806749E-1,0.11097478068534207E-1
111,15.392168555524879,0.16511561901418903,0.58792715770912829,0.21449356082577503,0.54819016879682061E-1,0.53013806542682250E-1,0.26330327464518591E-1,0.81961213141528311E-2
112,15.525458638611980,0.16749092883752967,0.59112130871131918,0.21234336063752651,0.53768348191378205E-1,0.50974817435612503E-1,0.24398934717936527E-1,0.65990786838490733E-2
113,15.658748721699084,0.16569225447099123,0.59455317231326776,0.21052820761601504,0.52623808150177739E-1,0.50911269995855046E-1,0.23130091935398424E-1,0.59371782375895656E-2
114,15.792038804786184,0.16400457830120921,0.59777705794640024,0.21198577757646103,0.52557489591773185E-1,0.49591507598022923E-1,0.22195869421497528E-1,0.54308567560561495E-2
115,15.925328887873288,0.16395264638614623,0.59646408884323532,0.21248097959612375,0.51517691448424885E-1,0.48043083749106284E-1,0.22294717382848089E-1,0.58599588535133661E-2
116,16.058618970960389,0.16341430618306121,0.59324633093130408,0.21067711293579935,0.52656792982400925E-1,0.48314379651251016E-1,0.23135309519022016E-1,0.67134293810107793E-2
117,16.191909054047493,0.16040529258402589,0.58575617472791985,0.21099627972425697,0.53322374065824199E-1,0.48857370075821499E-1,0.23678897554460000E-1,0.76329007274352142E-2
118,16.337960952026904,0.15568350910856346,0.57676900065997960,0.21674286078045346,0.56465929906716561E-1,0.50512174221854410E-1,0.26610892698611180E-1,0.10969754600677681E-1
119,16.496774664898624,0.15358684221378763,0.57245153900147427,0.21638161136017747,0.56157301580774421E-1,0.49213517114050379E-1,0.26024550050879249E-1,0.10217147212772096E-1
120,16.642826562878035,0.15674282351177485,0.58428526267749459,0.21249740396702049,0.53482658020511636E-1,0.47095152394526725E-1,0.22753146658290726E-1,0.75051469141790917E-2
