cell,x_cm,g1,g2,g3,g4,g5,g6,g7
147,15.272585609690754,0.19210868454026084E+20,0.55395295878234014E+20,0.22585995179806970E+20,0.67074297268479549E+19,0.47429709486315622E+19,0.37505129531946900E+19,0.26929670549631334E+19
148,15.377358546292980,0.19227179950297719E+20,0.55485347048795849E+20,0.22539916468017267E+20,0.66560227910396815E+19,0.47313272787999539E+19,0.37008375452097239E+19,0.25359104086614979E+19
149,15.481028610916281,0.19239871568267882E+20,0.55546001263252881E+20,0.22507908683628728E+20,0.66175317502578586E+19,0.47258804663317883E+19,0.36826227613278193E+19,0.24940258892392090E+19
150,15.584698675539583,0.19248291629530898E+20,0.55588377835463516E+20,0.22484745790722810E+20,0.65899939387276073E+19,0.47219348447469558E+19,0.36695891097225062E+19,0.24642372010914749E+19
151,15.688368740162884,0.19252499716875035E+20,0.55612549562769867E+20,0.22470416241409729E+20,0.65733603656602726E+19,0.47194905220988631E+19,0.36617188652980004E+19,0.24463904055855601E+19
152,15.792038804786186,0.19252531424760005E+20,0.55618560547870835E+20,0.22464912941944431E+20,0.65676014556578478E+19,0.47185475388225270E+19,0.36590013176717896E+19,0.24403932949011420E+19
153,15.895708869409487,0.19248398517484958E+20,0.55606426377240437E+20,0.22468233248602006E+20,0.65727069952363663E+19,0.47191058695452754E+19,0.36614327635525217E+19,0.24462149064663107E+19
154,15.999378934032787,0.19240088982367875E+20,0.55576134181327208E+20,0.22480378966153646E+20,0.65886861143677164E+19,0.47211654236961556E+19,0.36690165040095647E+19,0.24638853599421112E+19
155,16.103048998656089,0.19227566978198782E+20,0.55527642576833823E+20,0.22501356348941935E+20,0.66155673030066504E+19,0.47247260449152973E+19,0.36817628466473462E+19,0.24934960158923162E+19
156,16.206719063279390,0.19210772678711419E+20,0.55460881490785247E+20,0.22531176104556827E+20,0.66533984626327828E+19,0.47297875092621025E+19,0.36996891126710205E+19,0.25351999569788856E+19
157,16.311491999881614,0.19190534580984312E+20,0.55363884543627461E+20,0.22574784064313061E+20,0.67041157528048148E+19,0.47407846077774275E+19,0.37487491479186268E+19,0.26917234094917765E+19
158,16.417367808462760,0.19182996830215647E+20,0.55325247129502351E+20,0.22590083793957446E+20,0.67214038975648256E+19,0.47457028865222339E+19,0.37735046801681976E+19,0.27778330267619907E+19
159,16.523243617043907,0.19187242225659650E+20,0.55356778341304189E+20,0.22572318811766682E+20,0.67034946959921736E+19,0.47399950321722266E+19,0.37479700409072998E+19,0.26910889163005215E+19
160,16.628016553646130,0.19204030381931815E+20,0.55447436867001950E+20,0.22526501758594064E+20,0.66521831886491331E+19,0.47284326072426189E+19,0.36984031134211052E+19,0.25342018859338419E+19
161,16.731686618269432,0.19217220496358892E+20,0.55508641538985959E+20,0.22494720900980052E+20,0.66137777222238351E+19,0.47230333448047206E+19,0.36802360267920317E+19,0.24923675840624189E+19
162,16.835356682892733,0.19226139377957954E+20,0.55551585574102262E+20,0.22471779877491204E+20,0.65863192918984919E+19,0.47191343580234742E+19,0.36672466908867497E+19,0.24626210518895642E+19
163,16.939026747516035,0.19230846605677584E+20,0.55576341384957166E+20,0.22457667226797179E+20,0.65697590406015703E+19,0.47167357688742984E+19,0.36594174429730857E+19,0.24448085607194552E+19
164,17.042696812139337,0.19231377785078448E+20,0.55582952709587845E+20,0.22452375939048260E+20,0.65640675158663188E+19,0.47158376317304197E+19,0.36567376305335987E+19,0.24388380720583404E+19
165,17.146366876762638,0.19227744706194121E+20,0.55571434789453275E+20,0.22455903451797746E+20,0.65692346165737114E+19,0.47164399351716127E+19,0.36592036037185966E+19,0.24446787529304996E+19
166,17.250036941385940,0.19219935396470858E+20,0.55541774429280895E+20,0.22468251648523338E+20,0.65852695746948731E+19,0.47185426025923041E+19,0.36668187126878234E+19,0.24623608135335352E+19
167,17.353707006009241,0.19207914069047357E+20,0.55493929939070231E+20,0.22489426859746288E+20,0.66122009719998403E+19,0.47221454916102492E+19,0.36795933098541148E+19,0.24919756663730688E+19
168,17.457377070632543,0.19191620966118998E+20,0.55427830957958201E+20,0.22519439866749608E+20,0.66500767917629716E+19,0.47272483922746788E+19,0.36975447570153170E+19,0.25336764077199027E+19
169,17.562150007234766,0.19171863016587055E+20,0.55331605188793590E+20,0.22563260633787040E+20,0.67008347644759409E+19,0.47383135627943834E+19,0.37466517602450089E+19,0.26901690816090460E+19
170,17.668025815815913,0.19164772294305288E+20,0.55293804141171712E+20,0.22578824690609377E+20,0.67181845272750316E+19,0.47433306180878223E+19,0.37715021580857165E+19,0.27763222336956682E+19
171,17.773901624397059,0.19169453523824087E+20,0.55326143369882411E+20,0.22561350616275141E+20,0.67003558009014088E+19,0.47377254396765399E+19,0.37460851066356137E+19,0.26897116276303759E+19
172,17.878674560999283,0.19186686652020412E+20,0.55417497265858486E+20,0.22515818194044006E+20,0.66491396007192576E+19,0.47262393183936870E+19,0.36966096723042790E+19,0.25329570520673137E+19
173,17.982344625622584,0.19200342051318772E+20,0.55479325176939094E+20,0.22484285678848819E+20,0.66108209079329567E+19,0.47208848894976440E+19,0.36784831882659963E+19,0.24911624064629499E+19
174,18.086014690245886,0.19209726458276180E+20,0.55522905037552034E+20,0.22461588989142385E+20,0.65834443753751183E+19,0.47170300519321139E+19,0.36655319776399473E+19,0.24614496773742003E+19
175,18.189684754869187,0.19214899455132361E+20,0.55548308916213875E+20,0.22447716758704095E+20,0.65669612832005775E+19,0.47146749405248655E+19,0.36577384310879585E+19,0.24436653036525245E+19
176,18.293354819492489,0.19215896661634122E+20,0.55555580221509116E+20,0.22442662070716580E+20,0.65613423077352479E+19,0.47138196225254738E+19,0.36550919461979402E+19,0.24377173849503565E+19
177,18.397024884115790,0.19212729892639920E+20,0.55544733879718347E+20,0.22446422453738177E+20,0.65665774684489380E+19,0.47144640994114314E+19,0.36575889200027146E+19,0.24435751977541422E+19
178,18.500694948739092,0.19205387210852516E+20,0.55515756394357875E+20,0.22458999880273711E+20,0.65826761099128238E+19,0.47166083074941112E+19,0.36652327463854182E+19,0.24612690336055767E+19
179,18.604365013362393,0.19193832874939691E+20,0.55468605787929715E+20,0.22480400767941468E+20,0.66096669187087974E+19,0.47202521173258445E+19,0.36780338183846548E+19,0.24908903586542188E+19
180,18.708035077985695,0.19178007182786363E+20,0.55403211425588642E+20,0.22510635983238128E+20,0.66475979753213921E+19,0.47253953319069102E+19,0.36960095353858770E+19,0.25325922953865759E+19
181,18.812808014587919,0.19158696941158040E+20,0.55307800435671458E+20,0.22554703469882827E+20,0.66984090569051085E+19,0.47365270680682680E+19,0.37451634117179418E+19,0.26890731385584788E+19
182,18.918683823169065,0.19152025651604132E+20,0.55270891396571259E+20,0.22570562095638065E+20,0.67158284204965417E+19,0.47416405152409364E+19,0.37701028074402575E+19,0.27752741592907868E+19
183,19.024559631750211,0.19157118484231873E+20,0.55304101134873674E+20,0.22553401669958869E+20,0.66980831939103590E+19,0.47361352317379881E+19,0.37447916185647636E+19,0.26887747174890644E+19
184,19.129332568352435,0.19174774717271400E+20,0.55396212320350757E+20,0.22508167525319172E+20,0.66469603668026542E+19,0.47247230942932460E+19,0.36953961087700582E+19,0.25321231212238054E+19
185,19.233002632975737,0.19188872459245908E+20,0.55458713704018813E+20,0.22476896617532133E+20,0.66087280109103923E+19,0.47194123337745295E+19,0.36773055956407926E+19,0.24903599615907610E+19
186,19.336672697599038,0.19198699369360318E+20,0.55502975547140997E+20,0.22454458692745191E+20,0.65814343640248525E+19,0.47156006989463808E+19,0.36643886946415785E+19,0.24606748244519511E+19
187,19.440342762222340,0.19204315038523740E+20,0.55529069602766488E+20,0.22440842485285859E+20,0.65650308446360433E+19,0.47132883370989629E+19,0.36566278443387612E+19,0.24429142844447222E+19
188,19.544012826845641,0.19205755102393082E+20,0.55537038973738615E+20,0.22436041177438343E+20,0.65594882615091292E+19,0.47124753279665654E+19,0.36540124880337321E+19,0.24369865575765294E+19
189,19.647682891468943,0.19203031398757188E+20,0.55526898290004754E+20,0.22440052395468706E+20,0.65647967608934380E+19,0.47131616855307858E+19,0.36565390663428751E+19,0.24428610178608522E+19
190,19.751352956092244,0.19196132020080656E+20,0.55498633767875879E+20,0.22452878208247259E+20,0.65809658087059446E+19,0.47153473586239027E+19,0.36642110146625070E+19,0.24605680360421524E+19
191,19.855023020715546,0.19185021261467046E+20,0.55452203151531016E+20,0.22474525128466538E+20,0.66080242076567624E+19,0.47190322303337114E+19,0.36770387655322132E+19,0.24901991395556521E+19
192,19.958693085338847,0.19169639463784268E+20,0.55387535536473711E+20,0.22505004116456477E+20,0.66460201493478298E+19,0.47242161162085888E+19,0.36950397558830469E+19,0.25319074945692882E+19
193,20.063466021941071,0.19150754315059790E+20,0.55292960006176301E+20,0.22549344008959594E+20,0.66968959000762235E+19,0.47354153787597967E+19,0.37442443316581289E+19,0.26883972759894308E+19
194,20.169341830522217,0.19144484071484355E+20,0.55256974224985842E+20,0.22565518156152738E+20,0.67143914773414001E+19,0.47406254911508357E+19,0.37692721652550083E+19,0.27746548186851011E+19
195,20.275217639103364,0.19149973317678776E+20,0.55291093846739501E+20,0.22548684715194606E+20,0.66967309613544991E+19,0.47352192299043011E+19,0.37440597828235505E+19,0.26882496248637778E+19
196,20.379990575705587,0.19168040087165526E+20,0.55384004727199523E+20,0.22503753954012627E+20,0.66456974191171328E+19,0.47238796167863767E+19,0.36947352943761582E+19,0.25316753867403300E+19
197,20.483660640328889,0.19182566924027593E+20,0.55447212894315078E+20,0.22472750426105242E+20,0.66075489733584794E+19,0.47186118685175357E+19,0.36766773356931528E+19,0.24899367501493729E+19
198,20.587330704952191,0.19192822986271101E+20,0.55492186149451751E+20,0.22450578284438516E+20,0.65803372915013294E+19,0.47148429949819249E+19,0.36637921042308372E+19,0.24602740845363046E+19
199,20.691000769575492,0.19198867879370805E+20,0.55518995950547804E+20,0.22437226366362898E+20,0.65640139283606180E+19,0.47125731558387395E+19,0.36560620827234872E+19,0.24425340739858412E+19
200,20.794670834198794,0.19200737257307537E+20,0.55527685110400827E+20,0.22432687956400468E+20,0.65585498258071511E+19,0.47118024432065475E+19,0.36534767574972257E+19,0.24366250339140680E+19
201,20.898340898822095,0.19198442979759210E+20,0.55518267973695996E+20,0.22436960782323876E+20,0.65639352602139341E+19,0.47125308834634844E+19,0.36560326111084319E+19,0.24425164282181924E+19
202,21.002010963445397,0.19191973164467274E+20,0.55490730476000633E+20,0.22450047013831885E+20,0.65801798248715284E+19,0.47147584378478592E+19,0.36637331198664095E+19,0.24602387084651935E+19
203,21.105681028068698,0.19181292135038575E+20,0.55445030085022835E+20,0.22471953263820161E+20,0.66073124473404631E+19,0.47184850018603663E+19,0.36765887562537457E+19,0.24898834742675860E+19
204,21.209351092692000,0.19166340263923798E+20,0.55381095623837475E+20,0.22502690592248881E+20,0.66453814417722726E+19,0.47237104034666762E+19,0.36946169962308598E+19,0.25316039556957819E+19
205,21.314124029294224,0.19147866713981895E+20,0.55287358481936490E+20,0.22547320755273417E+20,0.66963319494715116E+19,0.47349789660020500E+19,0.37438781008931758E+19,0.26881245895243515E+19
206,21.419999837875370,0.19141987735783453E+20,0.55252308047938388E+20,0.22563822638507061E+20,0.67139085674848788E+19,0.47402867402400737E+19,0.37689964602297989E+19,0.27744496847702559E+19
207,21.525875646456516,0.19147866713981899E+20,0.55287358481936450E+20,0.22547320755273409E+20,0.66963319494715075E+19,0.47349789660020480E+19,0.37438781008931732E+19,0.26881245895243500E+19
208,21.630648583058740,0.19166340263923794E+20,0.55381095623837475E+20,0.22502690592248848E+20,0.66453814417722624E+19,0.47237104034666691E+19,0.36946169962308475E+19,0.25316039556957819E+19
209,21.734318647682041,0.19181292135038566E+20,0.55445030085022769E+20,0.22471953263820091E+20,0.66073124473404518E+19,0.47184850018603571E+19,0.36765887562537334E+19,0.24898834742675835E+19
210,21.837988712305343,0.19191973164467249E+20,0.55490730476000551E+20,0.22450047013831819E+20,0.65801798248715192E+19,0.47147584378478469E+19,0.36637331198663997E+19,0.24602387084651924E+19
211,21.941658776928644,0.19198442979759210E+20,0.55518267973695889E+20,0.22436960782323806E+20,0.65639352602139177E+19,0.47125308834634650E+19,0.36560326111084211E+19,0.24425164282181893E+19
212,22.045328841551946,0.19200737257307521E+20,0.55527685110400745E+20,0.22432687956400366E+20,0.65585498258071337E+19,0.47118024432065280E+19,0.36534767574972160E+19,0.24366250339140639E+19
213,22.148998906175247,0.19198867879370768E+20,0.55518995950547649E+20,0.22437226366362788E+20,0.65640139283606006E+19,0.47125731558387241E+19,0.36560620827234714E+19,0.24425340739858396E+19
214,22.252668970798549,0.19192822986271072E+20,0.55492186149451588E+20,0.22450578284438401E+20,0.65803372915013110E+19,0.47148429949819013E+19,0.36637921042308275E+19,0.24602740845363011E+19
215,22.356339035421851,0.19182566924027576E+20,0.55447212894314930E+20,0.22472750426105111E+20,0.66075489733584538E+19,0.47186118685175122E+19,0.36766773356931420E+19,0.24899367501493699E+19
216,22.460009100045152,0.19168040087165501E+20,0.55384004727199449E+20,0.22503753954012500E+20,0.66456974191171031E+19,0.47238796167863532E+19,0.36947352943761459E+19,0.25316753867403264E+19
217,22.564782036647376,0.19149973317678756E+20,0.55291093846739370E+20,0.22548684715194438E+20,0.66967309613544622E+19,0.47352192299042744E+19,0.37440597828235407E+19,0.26882496248637701E+19
218,22.670657845228522,0.19144484071484322E+20,0.55256974224985694E+20,0.22565518156152599E+20,0.67143914773413581E+19,0.47406254911508019E+19,0.37692721652549965E+19,0.27746548186850949E+19
219,22.776533653809668,0.19150754315059745E+20,0.55292960006176080E+20,0.22549344008959422E+20,0.66968959000761774E+19,0.47354153787597619E+19,0.37442443316581202E+19,0.26883972759894252E+19
220,22.881306590411892,0.19169639463784231E+20,0.55387535536473498E+20,0.22505004116456313E+20,0.66460201493477745E+19,0.47242161162085478E+19,0.36950397558830367E+19,0.25319074945692836E+19
221,22.984976655035194,0.19185021261467021E+20,0.55452203151530811E+20,0.22474525128466354E+20,0.66080242076567112E+19,0.47190322303336735E+19,0.36770387655322061E+19,0.24901991395556460E+19
222,23.088646719658495,0.19196132020080632E+20,0.55498633767875609E+20,0.22452878208247054E+20,0.65809658087058872E+19,0.47153473586238669E+19,0.36642110146624957E+19,0.24605680360421443E+19
223,23.192316784281797,0.19203031398757167E+20,0.55526898290004484E+20,0.22440052395468497E+20,0.65647967608933796E+19,0.47131616855307479E+19,0.36565390663428669E+19,0.24428610178608471E+19
224,23.295986848905098,0.19205755102393070E+20,0.55537038973738238E+20,0.22436041177438130E+20,0.65594882615090668E+19,0.47124753279665254E+19,0.36540124880337260E+19,0.24369865575765217E+19
225,23.399656913528400,0.19204315038523740E+20,0.55529069602766143E+20,0.22440842485285618E+20,0.65650308446359767E+19,0.47132883370989189E+19,0.36566278443387525E+19,0.24429142844447155E+19
226,23.503326978151701,0.19198699369360323E+20,0.55502975547140596E+20,0.22454458692744925E+20,0.65814343640247808E+19,0.47156006989463357E+19,0.36643886946415693E+19,0.24606748244519455E+19
227,23.606997042775003,0.19188872459245896E+20,0.55458713704018403E+20,0.22476896617531867E+20,0.66087280109103155E+19,0.47194123337744896E+19,0.36773055956407828E+19,0.24903599615907533E+19
228,23.710667107398304,0.19174774717271384E+20,0.55396212320350282E+20,0.22508167525318889E+20,0.66469603668025764E+19,0.47247230942932040E+19,0.36953961087700485E+19,0.25321231212237983E+19
229,23.815440044000528,0.19157118484231868E+20,0.55304101134873190E+20,0.22553401669958570E+20,0.66980831939102792E+19,0.47361352317379482E+19,0.37447916185647483E+19,0.26887747174890552E+19
230,23.921315852581674,0.19152025651604111E+20,0.55270891396570735E+20,0.22570562095637758E+20,0.67158284204964618E+19,0.47416405152408965E+19,0.37701028074402412E+19,0.27752741592907786E+19
231,24.027191661162821,0.19158696941158035E+20,0.55307800435670835E+20,0.22554703469882495E+20,0.66984090569050296E+19,0.47365270680682291E+19,0.37451634117179192E+19,0.26890731385584712E+19
232,24.131964597765045,0.19178007182786355E+20,0.55403211425587978E+20,0.22510635983237816E+20,0.66475979753213092E+19,0.47253953319068723E+19,0.36960095353858560E+19,0.25325922953865713E+19
233,24.235634662388346,0.19193832874939679E+20,0.55468605787929084E+20,0.22480400767941128E+20,0.66096669187087165E+19,0.47202521173258076E+19,0.36780338183846349E+19,0.24908903586542111E+19
234,24.339304727011648,0.19205387210852504E+20,0.55515756394357219E+20,0.22458999880273363E+20,0.65826761099127378E+19,0.47166083074940713E+19,0.36652327463853993E+19,0.24612690336055716E+19
235,24.442974791634949,0.19212729892639912E+20,0.55544733879717683E+20,0.22446422453737812E+20,0.65665774684488520E+19,0.47144640994113874E+19,0.36575889200026921E+19,0.24435751977541335E+19
236,24.546644856258251,0.19215896661634097E+20,0.55555580221508395E+20,0.22442662070716195E+20,0.65613423077351567E+19,0.47138196225254339E+19,0.36550919461979187E+19,0.24377173849503498E+19
237,24.650314920881552,0.19214899455132320E+20,0.55548308916213105E+20,0.22447716758703731E+20,0.65669612832004854E+19,0.47146749405248236E+19,0.36577384310879406E+19,0.24436653036525174E+19
238,24.753984985504854,0.19209726458276123E+20,0.55522905037551329E+20,0.22461588989141963E+20,0.65834443753750231E+19,0.47170300519320678E+19,0.36655319776399217E+19,0.24614496773741921E+19
239,24.857655050128155,0.19200342051318755E+20,0.55479325176938324E+20,0.22484285678848410E+20,0.66108209079328635E+19,0.47208848894976010E+19,0.36784831882659738E+19,0.24911624064629391E+19
240,24.961325114751457,0.19186686652020392E+20,0.55417497265857708E+20,0.22515818194043593E+20,0.66491396007191552E+19,0.47262393183936461E+19,0.36966096723042560E+19,0.25329570520673070E+19
241,25.066098051353681,0.19169453523824062E+20,0.55326143369881584E+20,0.22561350616274727E+20,0.67003558009012992E+19,0.47377254396765000E+19,0.37460851066355896E+19,0.26897116276303647E+19
242,25.171973859934827,0.19164772294305239E+20,0.55293804141170844E+20,0.22578824690608984E+20,0.67181845272749179E+19,0.47433306180877844E+19,0.37715021580856878E+19,0.27763222336956554E+19
243,25.277849668515973,0.19171863016587006E+20,0.55331605188792664E+20,0.22563260633786626E+20,0.67008347644758292E+19,0.47383135627943444E+19,0.37466517602449823E+19,0.26901690816090332E+19
244,25.382622605118197,0.19191620966118937E+20,0.55427830957957292E+20,0.22519439866749182E+20,0.66500767917628641E+19,0.47272483922746368E+19,0.36975447570152904E+19,0.25336764077198909E+19
245,25.486292669741498,0.19207914069047312E+20,0.55493929939069297E+20,0.22489426859745882E+20,0.66122009719997348E+19,0.47221454916102103E+19,0.36795933098540877E+19,0.24919756663730555E+19
246,25.589962734364800,0.19219935396470809E+20,0.55541774429280018E+20,0.22468251648522916E+20,0.65852695746947686E+19,0.47185426025922621E+19,0.36668187126878034E+19,0.24623608135335224E+19
247,25.693632798988101,0.19227744706194088E+20,0.55571434789452292E+20,0.22455903451797344E+20,0.65692346165736079E+19,0.47164399351715686E+19,0.36592036037185725E+19,0.24446787529304893E+19
248,25.797302863611403,0.19231377785078395E+20,0.55582952709586887E+20,0.22452375939047887E+20,0.65640675158662205E+19,0.47158376317303726E+19,0.36567376305335788E+19,0.24388380720583276E+19
249,25.900972928234705,0.19230846605677535E+20,0.55576341384956199E+20,0.22457667226796782E+20,0.65697590406014679E+19,0.47167357688742564E+19,0.36594174429730657E+19,0.24448085607194429E+19
250,26.004642992858006,0.19226139377957908E+20,0.55551585574101311E+20,0.22471779877490823E+20,0.65863192918983967E+19,0.47191343580234312E+19,0.36672466908867297E+19,0.24626210518895534E+19
251,26.108313057481308,0.19217220496358867E+20,0.55508641538984952E+20,0.22494720900979687E+20,0.66137777222237409E+19,0.47230333448046756E+19,0.36802360267920067E+19,0.24923675840624077E+19
252,26.211983122104609,0.19204030381931790E+20,0.55447436867000984E+20,0.22526501758593696E+20,0.66521831886490317E+19,0.47284326072425697E+19,0.36984031134210872E+19,0.25342018859338327E+19
253,26.316756058706833,0.19187242225659593E+20,0.55356778341303181E+20,0.22572318811766301E+20,0.67034946959920783E+19,0.47399950321721784E+19,0.37479700409072742E+19,0.26910889163005097E+19
254,26.422631867287979,0.19182996830215590E+20,0.55325247129501368E+20,0.22590083793957073E+20,0.67214038975647273E+19,0.47457028865221806E+19,0.37735046801681705E+19,0.27778330267619825E+19
255,26.528507675869125,0.19190534580984254E+20,0.55363884543626387E+20,0.22574784064312705E+20,0.67041157528047237E+19,0.47407846077773732E+19,0.37487491479186063E+19,0.26917234094917724E+19
256,26.633280612471349,0.19210772678711382E+20,0.55460881490784166E+20,0.22531176104556458E+20,0.66533984626326835E+19,0.47297875092620431E+19,0.36996891126710011E+19,0.25351999569788892E+19
257,26.736950677094651,0.19227566978198741E+20,0.55527642576832774E+20,0.22501356348941578E+20,0.66155673030065633E+19,0.47247260449152389E+19,0.36817628466473318E+19,0.24934960158923167E+19
258,26.840620741717952,0.19240088982367834E+20,0.55576134181326193E+20,0.22480378966153298E+20,0.65886861143676283E+19,0.47211654236960983E+19,0.36690165040095416E+19,0.24638853599421148E+19
259,26.944290806341254,0.19248398517484909E+20,0.55606426377239306E+20,0.22468233248601686E+20,0.65727069952362783E+19,0.47191058695452150E+19,0.36614327635525089E+19,0.24462149064663153E+19
260,27.047960870964555,0.19252531424759992E+20,0.55618560547869696E+20,0.22464912941944099E+20,0.65676014556577679E+19,0.47185475388224635E+19,0.36590013176717747E+19,0.24403932949011466E+19
261,27.151630935587857,0.19252499716875035E+20,0.55612549562768818E+20,0.22470416241409356E+20,0.65733603656601887E+19,0.47194905220988027E+19,0.36617188652979917E+19,0.24463904055855652E+19
262,27.255301000211158,0.19248291629530874E+20,0.55588377835462443E+20,0.22484745790722462E+20,0.65899939387275305E+19,0.47219348447468943E+19,0.36695891097224975E+19,0.24642372010914816E+19
263,27.358971064834460,0.19239871568267911E+20,0.55546001263251874E+20,0.22507908683628356E+20,0.66175317502577818E+19,0.47258804663317350E+19,0.36826227613278070E+19,0.24940258892392156E+19
264,27.462641129457761,0.19227179950297731E+20,0.55485347048794743E+20,0.22539916468016927E+20,0.66560227910396058E+19,0.47313272787998966E+19,0.37008375452097142E+19,0.25359104086615050E+19
265,27.567414066059985,0.19210868454026097E+20,0.55395295878232949E+20,0.22585995179806597E+20,0.67074297268478802E+19,0.47429709486315100E+19,0.37505129531946824E+19,0.26929670549631447E+19
266,27.673289874641132,0.19207092737561145E+20,0.55364479009132454E+20,0.22604018261662687E+20,0.67254152005275628E+19,0.47487891437484861E+19,0.37761860487755059E+19,0.27798774008742487E+19
267,27.779165683222278,0.19215114968207905E+20,0.55403864001671225E+20,0.22588942894069580E+20,0.67081802469916948E+19,0.47439781989125427E+19,0.37515413084401428E+19,0.26938147417588306E+19
268,27.883938619824502,0.19235876234893107E+20,0.55501557174961676E+20,0.22545505436869751E+20,0.66574915306988790E+19,0.47330560630913679E+19,0.37025355554102103E+19,0.25372444186500173E+19
269,27.987608684447803,0.19253216516352393E+20,0.55568909874238398E+20,0.22515842397529616E+20,0.66196946465807268E+19,0.47280403907183155E+19,0.36846389242374308E+19,0.24955342717338916E+19
270,28.091278749071105,0.19266283822649840E+20,0.55617973370023100E+20,0.22495027279476732E+20,0.65928545426917253E+19,0.47245266391999283E+19,0.36719263021813473E+19,0.24659273361839601E+19
271,28.194948813694406,0.19275138059040551E+20,0.55648817419928838E+20,0.22483049434483155E+20,0.65769233844373064E+19,0.47225150487749407E+19,0.36643804170898120E+19,0.24482705387493315E+19
272,28.298618878317708,0.19279815126943793E+20,0.55661483066870235E+20,0.22479902670603301E+20,0.65718727609888020E+19,0.47220057921071104E+19,0.36619910160021924E+19,0.24424725796865551E+19
273,28.402288942941009,0.19280327080348066E+20,0.55655982814766957E+20,0.22485585248535118E+20,0.65776936338824387E+19,0.47229989760784957E+19,0.36647548581651123E+19,0.24485034518698911E+19
274,28.505959007564311,0.19276662177146884E+20,0.55632300685934739E+20,0.22500099880583373E+20,0.65943963206556580E+19,0.47254946423808072E+19,0.36726757129431050E+19,0.24663942826996966E+19
275,28.609629072187612,0.19268784825659957E+20,0.55590392160457089E+20,0.22523453732224381E+20,0.66220105134912840E+19,0.47294927669059707E+19,0.36857643626378921E+19,0.24962374979715046E+19
276,28.713299136810914,0.19256635426075070E+20,0.55530183997233857E+20,0.22555658426273276E+20,0.66605853329032499E+19,0.47349932579345623E+19,0.37040386102032041E+19,0.25381873085736361E+19
277,28.818072073413138,0.19240842247644770E+20,0.55440615460448887E+20,0.22601965947877675E+20,0.67120870810782300E+19,0.47467288837737257E+19,0.37538497905881267E+19,0.26954653052318971E+19
278,28.923947881994284,0.19237579888564666E+20,0.55410375299306209E+20,0.22620204094464193E+20,0.67301449823604337E+19,0.47526751434522030E+19,0.37796990868189798E+19,0.27825937150942172E+19
279,29.029823690575430,0.19246134203313521E+20,0.55450372262984933E+20,0.22605303726982242E+20,0.67129563241043241E+19,0.47479922513527276E+19,0.37551991367462292E+19,0.26965949406830879E+19
280,29.134596627177654,0.19267472632920805E+20,0.55548642358182953E+20,0.22561986838255133E+20,0.66622867349563197E+19,0.47371622458190899E+19,0.37062676394219812E+19,0.25399659937533507E+19
281,29.238266691800955,0.19285414953783599E+20,0.55616476482601902E+20,0.22532437042276618E+20,0.66245162004053453E+19,0.47322028987710239E+19,0.36884113367345792E+19,0.24982489040888422E+19
282,29.341936756424257,0.19299083258614190E+20,0.55665996161824014E+20,0.22511741514207773E+20,0.65977104156745769E+19,0.47287468442660035E+19,0.36757444218770519E+19,0.24686482637065431E+19
283,29.445606821047559,0.19308537535793545E+20,0.55697270790883664E+20,0.22499889648614072E+20,0.65818216027625738E+19,0.47267943434607667E+19,0.36682496898127575E+19,0.24510110187509381E+19
284,29.549276885670860,0.19313813745015583E+20,0.55710341017193234E+20,0.22496875299866599E+20,0.65768214217294551E+19,0.47263455899826207E+19,0.36659169620478218E+19,0.24452459574920878E+19
285,29.652946950294162,0.19314923973517005E+20,0.55705218915948167E+20,0.22502696778533708E+20,0.65827009194225572E+19,0.47274007117263636E+19,0.36687430797572823E+19,0.24513232298797169E+19
286,29.756617014917463,0.19311856487121322E+20,0.55681888047088148E+20,0.22517356850377716E+20,0.65994705132656712E+19,0.47299597714482883E+19,0.36767319018109327E+19,0.24692741902592886E+19
287,29.860287079540765,0.19304575676350599E+20,0.55640303394103771E+20,0.22540862737954738E+20,0.66271600100822600E+19,0.47340227661585572E+19,0.36898943077127066E+19,0.24991915624168612E+19
288,29.963957144164066,0.19293021897337324E+20,0.55580391184383934E+20,0.22573226124819988E+20,0.66658186599870392E+19,0.47395896253104978E+19,0.37082482054404787E+19,0.25412299278267617E+19
289,30.068730080766290,0.19277797692375241E+20,0.55491127400568979E+20,0.22619720147908727E+20,0.67174164487292549E+19,0.47514390216053391E+19,0.37582410651444470E+19,0.26988075604293135E+19
290,30.174605889347436,0.19275101350633095E+20,0.55461262730508116E+20,0.22638121451749519E+20,0.67355466315485286E+19,0.47575497318422436E+19,0.37843341226212680E+19,0.27862398641020979E+19
291,30.280481697928582,0.19284244730259198E+20,0.55501668427659133E+20,0.22623339627140579E+20,0.67184029330036337E+19,0.47530375802994115E+19,0.37600442359580237E+19,0.27003449447050650E+19
292,30.385254634530806,0.19306224555761586E+20,0.55600332153115746E+20,0.22580088720536834E+20,0.66677502657607598E+19,0.47423350643801283E+19,0.37112284577290742E+19,0.25436521537396500E+19
293,30.488924699154108,0.19324835202202460E+20,0.55668480093189775E+20,0.22550604370763330E+20,0.66300050929241897E+19,0.47374535215208059E+19,0.36934338133973325E+19,0.25019310579101414E+19
294,30.592594763777409,0.19339169947612664E+20,0.55718281537747149E+20,0.22529981235138105E+20,0.66032337760730675E+19,0.47340770312049838E+19,0.36808357485964160E+19,0.24723443962898222E+19
